Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Proyecto-1-Poo-master,com.cristian.proyecto1,Boletos,0,0,7,2,0,26,0,1,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Boletos.java,3
Proyecto-1-Poo-master,com.cristian.proyecto1,CerrarSesion,1,0,1,1,8,1,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\CerrarSesion.java,3
Proyecto-1-Poo-master,com.cristian.proyecto1,Horarios,0,0,7,2,0,26,0,1,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Horarios.java,3
Proyecto-1-Poo-master,com.cristian.proyecto1,IniciarSesion,10,0,4,1,0,11,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\IniciarSesion.java,5
Proyecto-1-Poo-master,com.cristian.proyecto1,Menu,9,0,1,1,0,8,0,0,0.0,7,7,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Menu.java,5
Proyecto-1-Poo-master,com.cristian.proyecto1,Peliculas,0,0,7,2,0,26,0,1,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Peliculas.java,3
Proyecto-1-Poo-master,com.cristian.proyecto1,Principal,0,0,1,1,0,3,0,0,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Principal.java,5
Proyecto-1-Poo-master,com.cristian.proyecto1,Reservas,0,0,8,2,0,32,0,1,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Reservas.java,3
Proyecto-1-Poo-master,com.cristian.proyecto1,Salas,0,0,7,2,0,26,0,1,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Salas.java,3
Proyecto-1-Poo-master,com.cristian.proyecto1,Usuarios,8,0,7,2,0,26,5,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E21\Repo1\Proyecto-1-Poo-master\Proyecto-1-Poo-master\src\com\cristian\proyecto1\Usuarios.java,5
