Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Patrones-de-Dise-o-main,abstractFactory,Bike,0,0,1,0,6,1,2,0,-1.0,4,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\Bike.java,8
Patrones-de-Dise-o-main,abstractFactory,Car,0,0,1,0,6,1,2,0,-1.0,4,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\Car.java,8
Patrones-de-Dise-o-main,abstractFactory,Family1TransportFactory,0,0,2,2,11,2,0,1,-1.0,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\Family1TransportFactory.java,8
Patrones-de-Dise-o-main,abstractFactory,Family2TransportFactory,0,0,2,2,11,2,0,1,-1.0,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\Family2TransportFactory.java,8
Patrones-de-Dise-o-main,abstractFactory,Main,0,0,1,1,17,1,0,0,-1.0,0,5,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\Main.java,8
Patrones-de-Dise-o-main,abstractFactory,MountainBike,0,0,1,1,8,1,0,1,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\MountainBike.java,8
Patrones-de-Dise-o-main,abstractFactory,RoadBike,0,0,1,1,8,1,0,1,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\RoadBike.java,8
Patrones-de-Dise-o-main,abstractFactory,Sedan,0,0,1,1,8,1,0,1,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\Sedan.java,8
Patrones-de-Dise-o-main,abstractFactory,SUV,0,0,1,1,8,1,0,1,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\SUV.java,8
Patrones-de-Dise-o-main,abstractFactory,TransportFactory,0,0,2,0,7,2,2,0,-1.0,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\abstractFactory\TransportFactory.java,8
Patrones-de-Dise-o-main,builder,Computer,4,0,5,4,40,5,0,0,0.4,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\builder\Computer.java,9
Patrones-de-Dise-o-main,builder,Computer.ComputerBuilder,1,0,0,0,21,0,0,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\builder\Computer.java,34
Patrones-de-Dise-o-main,builder,Main,0,0,1,1,10,1,0,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E20\Repo1\Patrones-de-Dise-o-main\Patrones-de-Dise-o-main\src\main\java\builder\Main.java,8
