Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
ProyectoPOO,ec.edu.espol.proyectopoo,Auto,Auto,2,1,7,7,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Auto,toString,3,1,0,15,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Camioneta,Camioneta,2,1,7,8,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Camioneta,toString,3,1,0,18,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Comprador,Comprador,4,1,5,11,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Comprador,getOfertas,3,1,0,16,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Comprador,filtrar_Vehiculos,66,13,1,20,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Comprador,ofertar_Vehiculo,69,11,4,92,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Comprador,readfile,15,2,1,160,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,Oferta,5,1,3,16,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,toString,3,1,0,22,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,totxt,3,1,0,26,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,getCorreoComprador,3,1,0,29,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,getIdVehiculo,3,1,0,33,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,setComprador,3,1,1,37,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,setVehiculo,3,1,1,41,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,add_ofertatxt,8,1,0,44,0,ec.edu.espol.proyectopoo.Oferta,ec.edu.espol.proyectopoo.Oferta
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,readfile,15,2,1,52,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Oferta,link,11,2,3,66,0,ec.edu.espol.proyectopoo.Oferta,ec.edu.espol.proyectopoo.Oferta
ProyectoPOO,ec.edu.espol.proyectopoo,ProyectoPOO,main,18,5,1,9,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Usuario,Usuario,7,1,5,17,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Usuario,getCorreo,3,1,0,25,0,,
ProyectoPOO,ec.edu.espol.proyectopoo,Usuario,validar_correo,13,3,1,28,0,,
