Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,initialize,46,4,2,58,0,ec.edu.espol.appdecontactos.AgregarAsociadoController,ec.edu.espol.appdecontactos.AgregarAsociadoController
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,up,14,3,1,106,0,ec.edu.espol.appdecontactos.AgregarAsociadoController,ec.edu.espol.appdecontactos.AgregarAsociadoController
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,down,12,3,1,121,0,ec.edu.espol.appdecontactos.AgregarAsociadoController,ec.edu.espol.appdecontactos.AgregarAsociadoController
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,llenarLista,36,8,2,134,0,,
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,clearFilter,8,1,1,170,0,ec.edu.espol.appdecontactos.AgregarAsociadoController,ec.edu.espol.appdecontactos.AgregarAsociadoController
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,actualizarLista,20,4,0,180,0,ec.edu.espol.appdecontactos.AgregarAsociadoController,ec.edu.espol.appdecontactos.AgregarAsociadoController
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,regresar,7,1,1,202,0,,
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,asociarContacto,10,2,1,212,0,,
AppDeContactos,ec.edu.espol.appdecontactos,App,start,7,1,1,20,0,ec.edu.espol.appdecontactos.App,ec.edu.espol.appdecontactos.App
AppDeContactos,ec.edu.espol.appdecontactos,App,setRoot,3,1,1,29,0,ec.edu.espol.appdecontactos.App,ec.edu.espol.appdecontactos.App
AppDeContactos,ec.edu.espol.appdecontactos,App,loadFXML,4,1,1,33,0,,
AppDeContactos,ec.edu.espol.appdecontactos,App,main,3,1,1,38,0,,
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,initialize,46,4,2,56,0,ec.edu.espol.appdecontactos.ContactosAsociadosController,ec.edu.espol.appdecontactos.ContactosAsociadosController
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,agregarContactoAsociado,7,1,1,104,0,,
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,volver,9,1,1,113,0,,
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,up,14,3,1,124,0,ec.edu.espol.appdecontactos.ContactosAsociadosController,ec.edu.espol.appdecontactos.ContactosAsociadosController
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,down,12,3,1,139,0,ec.edu.espol.appdecontactos.ContactosAsociadosController,ec.edu.espol.appdecontactos.ContactosAsociadosController
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,llenarLista,22,3,2,152,0,,
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,clearFilter,8,1,1,174,0,ec.edu.espol.appdecontactos.ContactosAsociadosController,ec.edu.espol.appdecontactos.ContactosAsociadosController
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,actualizarLista,20,4,0,184,0,ec.edu.espol.appdecontactos.ContactosAsociadosController,ec.edu.espol.appdecontactos.ContactosAsociadosController
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,initialize,4,1,2,85,0,,
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,obtenerDireccionImagenPerfil,15,3,0,96,0,,
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,obtenerDireccionImagenesAsociadas,12,2,0,116,0,,
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,filtrarTipo,11,1,1,136,0,ec.edu.espol.appdecontactos.CraerContactoController,ec.edu.espol.appdecontactos.CraerContactoController
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,regresarTContactos,10,1,0,150,0,,
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,registrarContacto,5,1,1,162,0,,
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,confirmarContacto,0,4,1,168,0,ec.edu.espol.appdecontactos.CraerContactoController,ec.edu.espol.appdecontactos.CraerContactoController
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,registroGeneral,0,3,0,217,0,,
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,retrocederPantalla,3,1,1,407,0,ec.edu.espol.appdecontactos.CraerContactoController,ec.edu.espol.appdecontactos.CraerContactoController
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,initialize,5,1,2,42,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,regresar,7,1,1,49,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,adelante,6,1,1,58,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,atras,6,1,1,66,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,borrarFotoActual,8,1,1,73,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,anadirFoto,3,1,1,84,0,ec.edu.espol.appdecontactos.EditarFotosController,ec.edu.espol.appdecontactos.EditarFotosController
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,abrirSelectorDeArchivo,9,2,0,90,0,ec.edu.espol.appdecontactos.EditarFotosController,ec.edu.espol.appdecontactos.EditarFotosController
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,copiarImagenAProyecto,11,1,1,103,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,initialize,3,1,2,99,0,ec.edu.espol.appdecontactos.EditarPersonaController,ec.edu.espol.appdecontactos.EditarPersonaController
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,actualizarPagina,136,2,1,108,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,retrocederPantalla,7,1,1,294,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,regresarTContactos,8,1,0,303,0,,
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,guardarContacto,0,4,1,312,0,ec.edu.espol.appdecontactos.EditarPersonaController,ec.edu.espol.appdecontactos.EditarPersonaController
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,editarFotos,7,1,1,388,0,,
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,switchToSecondary,3,1,0,63,0,,
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,initialize,44,4,2,67,0,ec.edu.espol.appdecontactos.PrimaryController,ec.edu.espol.appdecontactos.PrimaryController
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,agregarNuevoContacto,7,1,1,113,0,,
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,recorrerContactos,9,2,1,122,0,,
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,cerrarAplicacion,3,1,1,134,0,,
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,up,14,3,1,139,0,ec.edu.espol.appdecontactos.PrimaryController,ec.edu.espol.appdecontactos.PrimaryController
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,down,12,3,1,154,0,ec.edu.espol.appdecontactos.PrimaryController,ec.edu.espol.appdecontactos.PrimaryController
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,llenarLista,21,4,2,167,0,,
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,clearFilter,8,1,1,189,0,ec.edu.espol.appdecontactos.PrimaryController,ec.edu.espol.appdecontactos.PrimaryController
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,actualizarLista,20,4,0,199,0,ec.edu.espol.appdecontactos.PrimaryController,ec.edu.espol.appdecontactos.PrimaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,switchToPrimary,3,1,0,71,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,initialize,24,4,2,75,0,ec.edu.espol.appdecontactos.SecondaryController,ec.edu.espol.appdecontactos.SecondaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,previous,5,1,1,101,0,ec.edu.espol.appdecontactos.SecondaryController,ec.edu.espol.appdecontactos.SecondaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,delete,23,3,1,108,0,ec.edu.espol.appdecontactos.SecondaryController,ec.edu.espol.appdecontactos.SecondaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,next,5,1,1,133,0,ec.edu.espol.appdecontactos.SecondaryController,ec.edu.espol.appdecontactos.SecondaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,clear,6,1,0,140,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,aplicarEstiloTexto,5,1,1,148,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,actualizarPagina,82,3,1,154,0,ec.edu.espol.appdecontactos.SecondaryController,ec.edu.espol.appdecontactos.SecondaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,volverPrincipal,21,2,1,254,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,verFotos,10,2,1,277,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,verContactosAsociados,10,2,1,290,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,editarContacto,10,2,1,304,0,,
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,abrirSelectorDeArchivo,9,2,0,317,0,ec.edu.espol.appdecontactos.SecondaryController,ec.edu.espol.appdecontactos.SecondaryController
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,copiarImagenAProyecto,11,1,1,330,0,,
AppDeContactos,ec.edu.espol.appdecontactos,VerFotosController,initialize,5,1,2,34,0,,
AppDeContactos,ec.edu.espol.appdecontactos,VerFotosController,regresar,7,1,1,41,0,,
AppDeContactos,ec.edu.espol.appdecontactos,VerFotosController,adelante,6,1,1,50,0,,
AppDeContactos,ec.edu.espol.appdecontactos,VerFotosController,atras,6,1,1,58,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,ArrayList,4,1,0,15,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,sorted,3,1,1,21,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,addFirst,18,5,1,25,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,insert,14,4,2,45,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,addLast,10,3,1,62,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,addCapacity,8,2,0,74,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,getFirst,3,1,0,83,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,getLast,3,1,0,88,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,removeFirst,11,3,0,93,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,removeLast,7,2,0,107,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,isEmpty,3,1,0,117,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,contains,11,4,1,122,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,toString,14,3,0,136,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,slicing,10,3,2,153,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,equals,15,5,1,166,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,get,6,2,1,187,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,indexOf,11,4,1,195,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,remove,12,3,1,210,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,remove,12,4,1,224,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,set,8,2,2,240,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,size,3,1,0,251,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,iterator,15,1,0,256,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,hasNext,3,1,0,261,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,next,5,1,0,266,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,findALL,9,3,2,278,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,findLower,9,3,2,289,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,findGreater,9,3,2,300,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,findBetween,9,3,3,311,0,ec.edu.espol.appdecontactos.clases.ArrayList,ec.edu.espol.appdecontactos.clases.ArrayList
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,sort,3,1,1,322,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,ButtonContacto,ButtonContacto,11,2,1,14,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,Contacto,3,1,0,26,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,Contacto,10,1,8,30,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,setFotosAsociadas,3,1,1,41,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getNombre,3,1,0,47,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getTelefonoPrincipal,3,1,0,51,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,setTelefonoPrincipal,3,1,1,55,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getFotosAsociadas,3,1,0,59,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getRedesSociales,3,1,0,63,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,addRedesSociales,3,1,1,67,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,setRedesSociales,3,1,1,71,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getFoto,3,1,1,75,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getFotoPerfil,3,1,1,79,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,addFoto,3,1,1,83,0,,
AppDeContactos,ec.edu.espol.appdecontactos.clases,Contacto,getCorreoPrincipal,3,1,0,87,0,,
