Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
AppDeContactos,ec.edu.espol.appdecontactos,AgregarAsociadoController,14,0,8,1,173,26,0,0,0.25,0,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\AgregarAsociadoController.java,31
AppDeContactos,ec.edu.espol.appdecontactos,App,1,0,4,2,23,4,0,0,0.5,8,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\App.java,13
AppDeContactos,ec.edu.espol.appdecontactos,ContactosAsociadosController,12,0,8,1,156,20,0,0,0.375,0,5,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\ContactosAsociadosController.java,31
AppDeContactos,ec.edu.espol.appdecontactos,CraerContactoController,27,0,9,6,0,17,0,0,0.0,0,7,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\CraerContactoController.java,35
AppDeContactos,ec.edu.espol.appdecontactos,EditarFotosController,4,0,8,1,65,9,0,0,0.25,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\EditarFotosController.java,27
AppDeContactos,ec.edu.espol.appdecontactos,EditarPersonaController,32,0,6,3,0,10,0,0,0.5,0,6,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\EditarPersonaController.java,44
AppDeContactos,ec.edu.espol.appdecontactos,PrimaryController,14,0,10,1,157,24,0,0,0.4,0,5,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\PrimaryController.java,37
AppDeContactos,ec.edu.espol.appdecontactos,SecondaryController,17,0,14,3,243,26,0,0,0.14285714285714285,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\SecondaryController.java,38
AppDeContactos,ec.edu.espol.appdecontactos,VerFotosController,3,0,4,1,33,4,0,0,0.5,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\VerFotosController.java,20
AppDeContactos,ec.edu.espol.appdecontactos.clases,ArrayList,4,0,29,28,245,71,0,1,0.10344827586206896,5,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E29\Repo2\ProyectoEstructuras-main\ProyectoEstructuras-main\PrimerParcial\AppDeContactos\src\main\java\ec\edu\espol\appdecontactos\clases\ArrayList.java,7
