Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Taller01-snake-main,com.espol.taller01.snake,GameController,GameController,14,1,1,45,0,com.espol.taller01.snake.GameController,com.espol.taller01.snake.GameController
Taller01-snake-main,com.espol.taller01.snake,GameController,keyPressed,3,1,1,60,0,com.espol.taller01.snake.GameController,com.espol.taller01.snake.GameController
Taller01-snake-main,com.espol.taller01.snake,GameController,enqueueKeyPress,3,1,1,69,0,,
Taller01-snake-main,com.espol.taller01.snake,GameController,nextKeyPress,6,2,0,76,0,,
Taller01-snake-main,com.espol.taller01.snake,GameController,startGame,11,2,1,90,0,,
Taller01-snake-main,com.espol.taller01.snake,GameController,stopGame,15,3,0,116,0,,
Taller01-snake-main,com.espol.taller01.snake,GameController,run,16,2,0,143,0,com.espol.taller01.snake.GameController,com.espol.taller01.snake.GameController
Taller01-snake-main,com.espol.taller01.snake,GameFactory,getGameNames,3,1,0,8,0,,
Taller01-snake-main,com.espol.taller01.snake,GameFactory,createGame,9,3,1,17,0,,
Taller01-snake-main,com.espol.taller01.snake,GameModel,GameModel,3,1,0,19,0,,
Taller01-snake-main,com.espol.taller01.snake,GameModel,setGameboardState,3,1,2,28,0,com.espol.taller01.snake.GameModel,com.espol.taller01.snake.GameModel
Taller01-snake-main,com.espol.taller01.snake,GameModel,setGameboardState,3,1,3,40,0,,
Taller01-snake-main,com.espol.taller01.snake,GameModel,getGameboardState,3,1,1,55,0,com.espol.taller01.snake.GameModel,com.espol.taller01.snake.GameModel
Taller01-snake-main,com.espol.taller01.snake,GameModel,getGameboardState,3,1,2,65,0,,
Taller01-snake-main,com.espol.taller01.snake,GameModel,getGameboardSize,3,1,0,77,0,,
Taller01-snake-main,com.espol.taller01.snake,GameModel,gameUpdate,0,1,1,84,0,,
Taller01-snake-main,com.espol.taller01.snake,GameModel,getScore,0,1,0,93,0,,
Taller01-snake-main,com.espol.taller01.snake,GameOverException,GameOverException,3,1,1,10,0,,
Taller01-snake-main,com.espol.taller01.snake,GameOverException,getScore,3,1,0,18,0,,
Taller01-snake-main,com.espol.taller01.snake,GameTile,draw,2,1,4,14,0,,
Taller01-snake-main,com.espol.taller01.snake,GameView,GameView,3,1,0,32,0,,
Taller01-snake-main,com.espol.taller01.snake,GameView,GameView,6,1,1,39,0,,
Taller01-snake-main,com.espol.taller01.snake,GameView,setModel,4,1,1,54,0,,
Taller01-snake-main,com.espol.taller01.snake,GameView,update,9,2,1,62,0,,
Taller01-snake-main,com.espol.taller01.snake,GameView,paintComponent,23,4,1,83,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,Directions,4,1,2,31,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,getXDelta,3,1,0,36,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,getYDelta,3,1,0,40,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,GoldModel,13,4,0,92,0,com.espol.taller01.snake.GoldModel,com.espol.taller01.snake.GoldModel
Taller01-snake-main,com.espol.taller01.snake,GoldModel,addCoin,10,2,0,115,0,com.espol.taller01.snake.GoldModel,com.espol.taller01.snake.GoldModel
Taller01-snake-main,com.espol.taller01.snake,GoldModel,isPositionEmpty,3,1,1,132,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,updateDirection,0,5,1,143,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,getNextCollectorPos,3,1,0,168,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,gameUpdate,19,4,1,177,0,com.espol.taller01.snake.GoldModel,com.espol.taller01.snake.GoldModel
Taller01-snake-main,com.espol.taller01.snake,GoldModel,isOutOfBounds,3,1,1,219,0,,
Taller01-snake-main,com.espol.taller01.snake,GoldModel,getScore,3,1,0,229,0,,
Taller01-snake-main,com.espol.taller01.snake,GUIView,GUIView,11,1,1,37,0,,
Taller01-snake-main,com.espol.taller01.snake,GUIView,getGameController,3,1,0,83,0,,
Taller01-snake-main,com.espol.taller01.snake,IGameFactory,getGameNames,0,1,0,7,0,,
Taller01-snake-main,com.espol.taller01.snake,IGameFactory,createGame,0,1,1,13,0,,
Taller01-snake-main,com.espol.taller01.snake,Main,main,10,1,1,9,0,,
Taller01-snake-main,com.espol.taller01.snake,Position,Position,4,1,2,13,0,,
Taller01-snake-main,com.espol.taller01.snake,Position,getX,3,1,0,21,0,,
Taller01-snake-main,com.espol.taller01.snake,Position,getY,3,1,0,28,0,,
Taller01-snake-main,com.espol.taller01.snake,Position,hashCode,3,1,0,35,0,,
