Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Taller01-snake-main,com.espol.taller01.snake,Constants,1,1,0,0,14,0,0,0,-1.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\Constants.java,5
Taller01-snake-main,com.espol.taller01.snake,GameController,7,0,7,5,118,12,0,0,0.0,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GameController.java,9
Taller01-snake-main,com.espol.taller01.snake,GameFactory,0,0,2,2,25,4,0,1,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GameFactory.java,3
Taller01-snake-main,com.espol.taller01.snake,GameModel,2,0,8,5,66,8,2,0,0.375,4,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GameModel.java,5
Taller01-snake-main,com.espol.taller01.snake,GameOverException,1,0,2,2,19,2,0,0,0.0,3,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GameOverException.java,3
Taller01-snake-main,com.espol.taller01.snake,GameTile,0,0,1,1,14,1,2,0,-1.0,4,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GameTile.java,6
Taller01-snake-main,com.espol.taller01.snake,GameView,5,0,5,5,86,9,0,0,0.6,2,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GameView.java,11
Taller01-snake-main,com.espol.taller01.snake,GoldModel,10,0,11,5,0,22,0,1,0.18181818181818182,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GoldModel.java,10
Taller01-snake-main,com.espol.taller01.snake,GoldModel.Directions,2,0,0,0,13,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GoldModel.java,21
Taller01-snake-main,com.espol.taller01.snake,GoldModel.GoldModel,11,0,0,0,0,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E19\Repo1\Taller01-snake-main\Taller01-snake-main\Taller01-Snake\src\main\java\com\espol\taller01\snake\GoldModel.java,243
