Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
POO-P3-G05-master,com.mycompany.proyectofinal,App,2,1,5,3,25,5,0,0,0.4,13,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\App.java,13
POO-P3-G05-master,com.mycompany.proyectofinal,Datos2Controller,5,0,4,2,51,5,0,0,0.75,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\Datos2Controller.java,24
POO-P3-G05-master,com.mycompany.proyectofinal,Datos3Controller,4,0,4,2,56,6,0,0,0.75,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\Datos3Controller.java,31
POO-P3-G05-master,com.mycompany.proyectofinal,Datos4Controller,16,0,3,1,77,5,0,0,0.6666666666666666,0,7,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\Datos4Controller.java,37
POO-P3-G05-master,com.mycompany.proyectofinal,DatosController,8,0,4,2,58,6,0,0,0.75,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\DatosController.java,26
POO-P3-G05-master,com.mycompany.proyectofinal,IngresoPorServiciosController,5,0,3,1,40,7,0,0,1.0,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\IngresoPorServiciosController.java,21
POO-P3-G05-master,com.mycompany.proyectofinal,IngresoPorTecnicoController,5,0,3,1,47,9,0,0,1.0,0,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\IngresoPorTecnicoController.java,23
POO-P3-G05-master,com.mycompany.proyectofinal,MemoriaController,18,11,10,9,346,60,0,0,0.4,1,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\MemoriaController.java,39
POO-P3-G05-master,com.mycompany.proyectofinal,NuevFactController,7,0,4,1,0,21,0,0,0.5,0,5,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\NuevFactController.java,26
POO-P3-G05-master,com.mycompany.proyectofinal,PrimaryController,5,0,5,2,42,7,0,0,0.6,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E30\Repo1\POO-P3-G05-master\POO-P3-G05-master\src\main\java\com\mycompany\proyectofinal\PrimaryController.java,33
