Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Proyecto2P,ec.edu.espol.proyecto2p,App,start,5,1,1,18,0,ec.edu.espol.proyecto2p.App,ec.edu.espol.proyecto2p.App
Proyecto2P,ec.edu.espol.proyecto2p,App,setRoot,3,1,1,25,0,ec.edu.espol.proyecto2p.App,ec.edu.espol.proyecto2p.App
Proyecto2P,ec.edu.espol.proyecto2p,App,loadFXML,4,1,1,29,0,,
Proyecto2P,ec.edu.espol.proyecto2p,App,main,3,1,1,34,0,,
Proyecto2P,ec.edu.espol.proyecto2p,PrimaryController,switchToSecondary,3,1,0,8,0,,
Proyecto2P,ec.edu.espol.proyecto2p,SecondaryController,switchToPrimary,3,1,0,8,0,,
Proyecto2P,ec.edu.espol.proyectog4,Auto,Auto,2,1,6,20,0,,
Proyecto2P,ec.edu.espol.proyectog4,Auto,ingresarAuto,9,1,3,26,0,,
Proyecto2P,ec.edu.espol.proyectog4,Auto,saveArchivo,8,1,1,36,0,,
Proyecto2P,ec.edu.espol.proyectog4,Auto,toString,3,1,0,45,0,,
Proyecto2P,ec.edu.espol.proyectog4,Camioneta,Camioneta,2,1,7,18,0,,
Proyecto2P,ec.edu.espol.proyectog4,Camioneta,ingresarCamioneta,7,1,3,22,0,,
Proyecto2P,ec.edu.espol.proyectog4,Camioneta,saveArchivo,8,1,1,29,0,,
Proyecto2P,ec.edu.espol.proyectog4,Camioneta,toString,3,1,0,38,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,Comprador,8,1,6,27,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,getNombres,3,1,0,36,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,setNombres,3,1,1,40,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,getApellidos,3,1,0,44,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,setApellidos,3,1,1,48,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,getOrganizacion,3,1,0,52,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,setOrganizacion,3,1,1,56,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,getCorreo_electronico,3,1,0,60,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,setCorreo_electronico,3,1,1,64,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,getClave,3,1,0,68,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,setClave,3,1,1,72,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,saveArchivo,8,1,1,75,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,readFileCorreos,15,2,1,84,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,readFileClaves,15,2,1,99,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,validarCredenciales,19,5,3,114,0,ec.edu.espol.proyectog4.Comprador,ec.edu.espol.proyectog4.Comprador
Proyecto2P,ec.edu.espol.proyectog4,Comprador,nextComprador,39,5,2,136,0,ec.edu.espol.proyectog4.Comprador,ec.edu.espol.proyectog4.Comprador
Proyecto2P,ec.edu.espol.proyectog4,Comprador,identificarTipo,35,8,3,174,0,,
Proyecto2P,ec.edu.espol.proyectog4,Comprador,identificarRango,10,3,9,213,0,ec.edu.espol.proyectog4.Comprador,ec.edu.espol.proyectog4.Comprador
Proyecto2P,ec.edu.espol.proyectog4,Comprador,ofertarVehiculo,141,22,3,224,0,ec.edu.espol.proyectog4.Comprador,ec.edu.espol.proyectog4.Comprador
Proyecto2P,ec.edu.espol.proyectog4,Comprador,eliminarOferta,85,21,4,379,0,ec.edu.espol.proyectog4.Comprador,ec.edu.espol.proyectog4.Comprador
Proyecto2P,ec.edu.espol.proyectog4,Menu,medotosVendedor,11,5,0,15,0,,
Proyecto2P,ec.edu.espol.proyectog4,Menu,metodosComprador,17,5,0,40,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,Oferta,5,1,3,19,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,getPrecio_oferta,3,1,0,25,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,setPrecio_oferta,3,1,1,29,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,getCorreo,3,1,0,33,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,setCorreo,3,1,1,37,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,getVehiculo,3,1,0,41,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,setVehiculo,3,1,1,45,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,toString,3,1,0,50,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,precioVeh,9,3,1,55,0,ec.edu.espol.proyectog4.Oferta,ec.edu.espol.proyectog4.Oferta
Proyecto2P,ec.edu.espol.proyectog4,Oferta,saveArchivoOferta,8,1,1,65,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,searchBycorreo,7,3,2,74,0,ec.edu.espol.proyectog4.Oferta,ec.edu.espol.proyectog4.Oferta
Proyecto2P,ec.edu.espol.proyectog4,Oferta,readFileOfertas,17,2,1,83,0,,
Proyecto2P,ec.edu.espol.proyectog4,Oferta,correoVeh,9,3,1,100,0,ec.edu.espol.proyectog4.Oferta,ec.edu.espol.proyectog4.Oferta
Proyecto2P,ec.edu.espol.proyectog4,ProyectoG4,main,19,5,1,16,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,Vehiculo,2,1,6,31,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,getId,3,1,0,45,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,setId,3,1,1,49,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,getVendedor,3,1,0,53,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,setVendedor,3,1,1,57,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,getPlaca,3,1,0,61,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,setPlaca,3,1,1,65,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,getMarca,3,1,0,69,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,setMarca,3,1,1,73,0,,
Proyecto2P,ec.edu.espol.proyectog4,Vehiculo,getModelo,3,1,0,77,0,,
