Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
algo-main,ejerc.proyecto.estructuras,App,2,2,6,6,97,10,0,0,1.0,5,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\App.java,27
algo-main,ejerc.proyecto.estructuras,CrearContacto,11,0,7,3,243,30,0,0,0.7142857142857143,1,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\CrearContacto.java,46
algo-main,ejerc.proyecto.estructuras,InicioSesion,0,0,3,3,65,4,0,0,-1.0,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\InicioSesion.java,22
algo-main,ejerc.proyecto.estructuras,ListadeContactos,1,0,2,1,49,3,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\ListadeContactos.java,34
algo-main,ejerc.proyecto.estructuras,Menu,0,0,4,4,43,4,0,0,-1.0,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\Menu.java,14
algo-main,ejerc.proyecto.estructuras,Registro,0,0,3,3,58,3,0,0,-1.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\Registro.java,26
algo-main,ejerc.proyecto.estructuras,SystemInfo,0,0,2,2,8,2,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\SystemInfo.java,3
algo-main,ejerc.proyecto.estructuras,Usuario,3,0,7,7,31,7,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\Usuario.java,11
algo-main,ejerc.proyecto.estructuras,VentanaDetalles,3,0,4,3,129,21,0,0,0.75,1,6,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\VentanaDetalles.java,21
algo-main,ejerc.proyecto.estructuras,VentanaEditar,4,0,4,2,194,27,0,0,0.75,1,6,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\VentanaEditar.java,28
algo-main,ejerc.proyecto.estructuras,verContactos,5,1,6,4,104,19,0,0,0.5,3,5,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\ejerc\proyecto\estructuras\verContactos.java,27
algo-main,espol.utilidades,Archivos,0,0,2,2,27,2,0,0,-1.0,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\Archivos.java,15
algo-main,espol.utilidades,ArrayList,4,0,22,21,192,54,0,1,0.0,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\ArrayList.java,16
algo-main,espol.utilidades,DoubleLinkedList,9,0,46,46,403,100,0,0,0.2608695652173913,8,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\DoubleLinkedList.java,21
algo-main,espol.utilidades,DoubleLinkedList.Nodo,3,0,0,0,13,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\DoubleLinkedList.java,27
algo-main,espol.utilidades,LinkedList,3,0,20,19,223,57,0,1,0.0,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\LinkedList.java,11
algo-main,espol.utilidades,List,0,0,14,0,19,14,2,0,-1.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\List.java,7
algo-main,espol.utilidades,Node,2,0,5,5,23,5,0,0,0.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\espol\utilidades\Node.java,9
algo-main,Objetos,Contacto,8,0,18,18,131,18,2,0,0.2222222222222222,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\Objetos\Contacto.java,17
algo-main,Objetos,Contacto.ComparatorPaisResidencia,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\Objetos\Contacto.java,98
algo-main,Objetos,Contacto.ComparatorTipoContacto,0,0,0,0,18,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\Objetos\Contacto.java,121
algo-main,Objetos,Contacto.ComparatorCantidadAtributos,0,0,0,0,32,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\Objetos\Contacto.java,147
algo-main,Objetos,ContactoEmpresa,1,0,3,3,16,3,0,1,0.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\Objetos\ContactoEmpresa.java,11
algo-main,Objetos,ContactoPersona,2,0,5,5,24,5,0,1,0.0,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo2\algo-main\algo-main\src\main\java\Objetos\ContactoPersona.java,11
