Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
EmojiApp,emojiapp,Imagen,2,0,5,5,23,5,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\emojiapp\emojiapp\Imagen.java,7
EmojiApp,emojiapp,LinkedList,2,0,18,18,127,32,0,1,0.5,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\emojiapp\emojiapp\LinkedList.java,5
EmojiApp,emojiapp,List,0,0,16,16,18,16,1,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\emojiapp\emojiapp\List.java,5
EmojiApp,emojiapp,Node,3,0,8,8,31,8,0,0,0.25,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\emojiapp\emojiapp\Node.java,3
EmojiApp,emojiapp,VistaController,11,0,1,1,22,1,0,0,0.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\emojiapp\emojiapp\VistaController.java,14
EmojiApp,com.mycompany.emojiapp,AlertBoxes,1,1,6,6,112,11,0,0,0.0,3,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\AlertBoxes.java,10
EmojiApp,com.mycompany.emojiapp,App,1,0,6,5,27,6,0,0,0.5,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\App.java,11
EmojiApp,com.mycompany.emojiapp,Imagen,2,0,5,5,23,5,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\Imagen.java,7
EmojiApp,com.mycompany.emojiapp,LoginController,3,0,3,1,38,3,0,0,1.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\LoginController.java,21
EmojiApp,com.mycompany.emojiapp,User,2,0,4,4,47,10,0,0,0.5,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\User.java,17
EmojiApp,com.mycompany.emojiapp,UserRegisterController,3,0,2,1,29,2,0,0,1.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\UserRegisterController.java,20
EmojiApp,com.mycompany.emojiapp,ViewController,35,0,27,2,918,104,0,0,0.07407407407407407,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\com\mycompany\emojiapp\ViewController.java,46
EmojiApp,tda,LinkedList,3,0,24,24,181,43,0,1,0.3333333333333333,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\tda\LinkedList.java,4
EmojiApp,tda,List,0,0,16,16,18,16,1,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\tda\List.java,5
EmojiApp,tda,NewClass,0,0,1,1,26,2,0,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\tda\NewClass.java,9
EmojiApp,tda,Nodo,3,0,7,7,31,7,0,0,0.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E05\Repo1\ProyectoEDD1-main\ProyectoEDD1-main\EmojiApp\src\main\java\tda\Nodo.java,7
