Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
ProyectoContactos,ec.edu.espol.proyectocontactos,AgregarContactosController,47,0,14,6,208,36,0,0,0.0,2,10,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\AgregarContactosController.java,46
ProyectoContactos,ec.edu.espol.proyectocontactos,App,1,0,4,2,25,4,0,0,0.5,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\App.java,13
ProyectoContactos,ec.edu.espol.proyectocontactos,ContactosController,11,1,15,9,222,47,0,0,0.2,3,6,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\ContactosController.java,45
ProyectoContactos,ec.edu.espol.proyectocontactos,LoginController,9,0,4,1,78,9,0,0,0.0,1,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\LoginController.java,28
ProyectoContactos,ec.edu.espol.proyectocontactos,MostrarContactoController,55,0,32,10,565,123,0,0,0.125,0,13,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\MostrarContactoController.java,50
ProyectoContactos,ec.edu.espol.proyectocontactos,MostrarContactoController.IteratorBefore,1,0,0,0,15,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\MostrarContactoController.java,776
ProyectoContactos,ec.edu.espol.proyectocontactos,SignUpController,14,0,5,1,93,10,0,0,0.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\ec\edu\espol\proyectocontactos\SignUpController.java,35
ProyectoContactos,Modelo,ArrayList,4,0,32,32,205,58,0,0,0.4375,7,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\ArrayList.java,15
ProyectoContactos,Modelo,CircularNodeList,3,0,8,8,32,8,0,0,0.5,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\CircularNodeList.java,9
ProyectoContactos,Modelo,Contacto,11,0,30,30,153,34,0,0,0.1,4,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\Contacto.java,17
ProyectoContactos,Modelo,Direccion,2,0,8,8,46,12,0,0,0.25,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\Direccion.java,10
ProyectoContactos,Modelo,DoubleCircleLinkedList,9,0,20,20,225,52,0,0,0.0,4,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\DoubleCircleLinkedList.java,13
ProyectoContactos,Modelo,DoubleCircleLinkedList.Node,3,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\DoubleCircleLinkedList.java,23
ProyectoContactos,Modelo,DoublyCircularLInkedList,9,0,31,31,0,76,0,0,0.1935483870967742,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\DoublyCircularLInkedList.java,9
ProyectoContactos,Modelo,DoublyCircularLInkedList.Node,3,0,0,0,28,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\DoublyCircularLInkedList.java,371
ProyectoContactos,Modelo,Email,2,0,8,8,46,12,0,0,0.25,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E22\Repo1\ProyectoContactos-main\ProyectoContactos-main\ProyectoContactos\src\main\java\Modelo\Email.java,10
