Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ProyectoContactos,ec.edu.espol.proyectocontactos,AgregarContactosController,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: Modelo.Contacto
ProyectoContactos,ec.edu.espol.proyectocontactos,AgregarContactosController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ProyectoContactos,ec.edu.espol.proyectocontactos,LoginController,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: Modelo.Usuario
ProyectoContactos,ec.edu.espol.proyectocontactos,MostrarContactoController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
ProyectoContactos,ec.edu.espol.proyectocontactos,SignUpController,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: Modelo.Usuario
