Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Tetris-master,org.psnbtech,BoardPanel,18,8,12,6,292,44,0,0,0.0,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\BoardPanel.java,10
Tetris-master,org.psnbtech,Clock,5,0,9,8,103,11,0,0,0.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\Clock.java,3
Tetris-master,org.psnbtech,SidePanel,16,0,3,2,137,8,0,0,0.0,1,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\SidePanel.java,10
Tetris-master,org.psnbtech,Tetris,19,0,20,13,343,62,0,0,0.0,2,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\Tetris.java,10
Tetris-master,org.psnbtech,TileType,9,0,0,0,207,0,0,0,-1.0,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\TileType.java,5
Tetris-master,(default package),ITetrisTile,0,0,11,0,13,11,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\ITetrisTile.java,1
Tetris-master,(default package),TileTypeI,0,0,1,1,13,1,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\LTile.java,1
Tetris-master,(default package),TileTypeIFactory,0,0,1,1,5,1,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\LTileFactory.java,1
Tetris-master,(default package),Tile,9,0,13,13,137,25,0,0,0.6153846153846154,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\Tile.java,1
Tetris-master,(default package),TileFactory,0,0,1,1,3,1,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E15\Repo1\Tetris-master\Tetris-master\src\org\psnbtech\TileFactory.java,1
