Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Meteor-main,dev.pixelib.meteor.benchmarks,MeteorBench,main,4,1,1,16,0,,
Meteor-main,dev.pixelib.meteor.benchmarks,ScoresWithMaps,setup,8,1,0,23,0,,
Meteor-main,dev.pixelib.meteor.benchmarks,ScoresWithMaps,tearDown,3,1,0,33,0,,
Meteor-main,dev.pixelib.meteor.benchmarks,ScoresWithMaps,benchmarkMethod,3,1,0,38,0,,
Meteor-main,dev.pixelib.meteor.benchmarks,SimpleIncrement,setup,8,1,0,22,0,,
Meteor-main,dev.pixelib.meteor.benchmarks,SimpleIncrement,tearDown,3,1,0,32,0,,
Meteor-main,dev.pixelib.meteor.benchmarks,SimpleIncrement,benchmarkMethod,3,1,0,37,0,,
Meteor-main,dev.pixelib.meteor.sender,ScoreboardExample,main,13,1,1,11,0,,
Meteor-main,dev.pixelib.meteor.sender,SendingUpdateMethod,main,14,1,1,8,0,,
Meteor-main,dev.pixelib.meteor.sender,SendingUpdateMethodRedis,main,14,1,1,8,0,,
Meteor-main,dev.pixelib.meteor.base.defaults,GsonSerializer,serialize,3,1,1,14,0,,
Meteor-main,dev.pixelib.meteor.base.defaults,GsonSerializer,deserialize,3,1,2,25,0,,
Meteor-main,dev.pixelib.meteor.base.defaults,GsonSerializer,deserialize,3,1,2,38,0,,
Meteor-main,dev.pixelib.meteor.base.defaults,LoopbackTransport,send,11,3,2,17,0,,
Meteor-main,dev.pixelib.meteor.base.defaults,LoopbackTransport,subscribe,3,1,2,36,0,,
Meteor-main,dev.pixelib.meteor.base.defaults,LoopbackTransport,close,2,1,0,49,0,,
Meteor-main,dev.pixelib.meteor.base.errors,InvocationTimedOutException,InvocationTimedOutException,6,1,3,21,0,,
Meteor-main,dev.pixelib.meteor.base.errors,InvocationTimedOutException,getMethodName,3,1,0,28,0,,
Meteor-main,dev.pixelib.meteor.base.errors,InvocationTimedOutException,getNamespace,3,1,0,35,0,,
Meteor-main,dev.pixelib.meteor.base.errors,InvocationTimedOutException,getTimeoutSeconds,3,1,0,42,0,,
Meteor-main,dev.pixelib.meteor.base.errors,MethodInvocationException,MethodInvocationException,6,1,3,9,0,,
Meteor-main,dev.pixelib.meteor.base.errors,MethodInvocationException,getMethodName,3,1,0,16,0,,
Meteor-main,dev.pixelib.meteor.base.errors,MethodInvocationException,getNamespace,3,1,0,20,0,,
Meteor-main,dev.pixelib.meteor.base.errors,MethodInvocationException,getCause,3,1,0,24,0,,
Meteor-main,dev.pixelib.meteor.base.interfaces,SubscriptionHandler,onPacket,0,1,1,5,0,,
Meteor-main,dev.pixelib.meteor.base,RpcOptions,getTimeoutSeconds,3,1,0,21,0,,
Meteor-main,dev.pixelib.meteor.base,RpcOptions,setTimeoutSeconds,3,1,1,25,0,,
Meteor-main,dev.pixelib.meteor.base,RpcOptions,getClassLoader,3,1,0,29,0,,
Meteor-main,dev.pixelib.meteor.base,RpcOptions,setClassLoader,3,1,1,33,0,,
Meteor-main,dev.pixelib.meteor.base,RpcOptions,getExecutorThreads,3,1,0,37,0,,
Meteor-main,dev.pixelib.meteor.base,RpcOptions,setExecutorThreads,3,1,1,41,0,,
Meteor-main,dev.pixelib.meteor.base,RpcSerializer,serialize,0,1,1,5,0,,
Meteor-main,dev.pixelib.meteor.base,RpcSerializer,deserialize,0,1,2,11,0,,
Meteor-main,dev.pixelib.meteor.base,RpcSerializer,deserialize,0,1,2,19,0,,
Meteor-main,dev.pixelib.meteor.base,RpcTransport,send,0,1,2,10,0,,
Meteor-main,dev.pixelib.meteor.base,RpcTransport,subscribe,0,1,2,17,0,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapper,ImplementationWrapper,4,1,2,14,0,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapper,invokeOn,22,2,2,19,0,dev.pixelib.meteor.core.executor.ImplementationWrapper,dev.pixelib.meteor.core.executor.ImplementationWrapper
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapper,findCompatibleDespiteSignature,11,4,3,55,0,dev.pixelib.meteor.core.executor.ImplementationWrapper,dev.pixelib.meteor.core.executor.ImplementationWrapper
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapper,methodMatchesArguments,16,5,2,78,0,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapper,getImplementation,3,1,0,98,0,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapper,getNamespace,3,1,0,102,0,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapperTest,invokeOn_success,6,1,0,12,1,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapperTest,invokeOn_withBoxParams,6,1,0,22,1,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapperTest,invokeOn_unknownMethod,10,1,0,31,1,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapperTest,getImplementation_success,5,1,0,43,1,,
Meteor-main,dev.pixelib.meteor.core.executor,ImplementationWrapperTest,getNamespace_success,4,1,0,52,1,,
Meteor-main,dev.pixelib.meteor.core,Meteor,Meteor,6,1,3,28,0,,
Meteor-main,dev.pixelib.meteor.core,Meteor,Meteor,3,1,2,41,0,,
Meteor-main,dev.pixelib.meteor.core,Meteor,Meteor,3,1,2,49,0,,
