Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
criptoExchangeApplication,com.globant.application.config,ApplicationCache,6,0,4,3,47,6,0,1,0.75,1,9,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\ApplicationCache.java,18
criptoExchangeApplication,com.globant.application.config,Boot,0,0,1,1,6,1,0,0,-1.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\Boot.java,3
criptoExchangeApplication,com.globant.application.config,Cache,8,7,4,4,21,4,1,0,0.75,8,6,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\Cache.java,11
criptoExchangeApplication,com.globant.application.config,DefaultServiceBuilder,6,0,5,5,40,5,0,1,0.0,0,20,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\DefaultServiceBuilder.java,38
criptoExchangeApplication,com.globant.application.config,ExchangeInitializer,5,5,3,3,39,4,0,1,0.0,0,9,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\ExchangeInitializer.java,20
criptoExchangeApplication,com.globant.application.config,Initializer,0,0,1,1,6,1,1,0,-1.0,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\Initializer.java,5
criptoExchangeApplication,com.globant.application.config,ServiceBuilder,0,0,4,4,9,4,1,0,-1.0,6,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\config\ServiceBuilder.java,7
criptoExchangeApplication,com.globant.application,CriptoExchangeApplication,0,0,2,2,19,2,0,0,-1.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\CriptoExchangeApplication.java,8
criptoExchangeApplication,com.globant.application.dto,AvailableCoinsDTO,2,0,3,3,17,3,0,0,0.0,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\dto\AvailableCoinsDTO.java,8
criptoExchangeApplication,com.globant.application.dto,BalanceDTO,2,0,3,3,17,3,0,0,0.0,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\dto\BalanceDTO.java,7
criptoExchangeApplication,com.globant.application.dto,DepositeMoneyDTO,2,0,3,3,17,3,0,0,0.0,5,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E24\Repo1\Crypto-Exchange-System-main\Crypto-Exchange-System-main\criptoExchangeApplication\src\main\java\com\globant\application\dto\DepositeMoneyDTO.java,6
