Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
criptoExchangeApplication,com.globant.application.config,ApplicationCache,ApplicationCache,7,1,0,31,0,,
criptoExchangeApplication,com.globant.application.config,ApplicationCache,init,14,2,1,39,0,,
criptoExchangeApplication,com.globant.application.config,ApplicationCache,clear,9,1,0,53,0,,
criptoExchangeApplication,com.globant.application.config,ApplicationCache,getInstance,6,2,0,64,0,,
criptoExchangeApplication,com.globant.application.config,Boot,boot,0,1,0,8,0,,
criptoExchangeApplication,com.globant.application.config,Cache,init,0,1,1,26,0,,
criptoExchangeApplication,com.globant.application.config,Cache,clear,0,1,0,28,0,,
criptoExchangeApplication,com.globant.application.config,Cache,setGlobalCacheInstance,3,1,1,30,0,,
criptoExchangeApplication,com.globant.application.config,Cache,getGlobalCacheInstance,3,1,0,32,0,,
criptoExchangeApplication,com.globant.application.config,DefaultServiceBuilder,DefaultServiceBuilder,9,1,0,50,0,,
criptoExchangeApplication,com.globant.application.config,DefaultServiceBuilder,buildAuthenticationService,5,1,0,60,0,,
criptoExchangeApplication,com.globant.application.config,DefaultServiceBuilder,buildWalletService,6,1,0,67,0,,
criptoExchangeApplication,com.globant.application.config,DefaultServiceBuilder,buildExchangeService,6,1,0,75,0,,
criptoExchangeApplication,com.globant.application.config,DefaultServiceBuilder,buildInitializer,3,1,0,85,0,,
criptoExchangeApplication,com.globant.application.config,ExchangeInitializer,ExchangeInitializer,7,1,3,31,0,,
criptoExchangeApplication,com.globant.application.config,ExchangeInitializer,init,7,2,0,40,0,com.globant.application.config.ExchangeInitializer,com.globant.application.config.ExchangeInitializer
criptoExchangeApplication,com.globant.application.config,ExchangeInitializer,initExchange,15,1,0,49,0,,
criptoExchangeApplication,com.globant.application.config,Initializer,init,0,1,0,10,0,,
criptoExchangeApplication,com.globant.application.config,ServiceBuilder,buildInitializer,0,1,0,13,0,,
criptoExchangeApplication,com.globant.application.config,ServiceBuilder,buildAuthenticationService,0,1,0,15,0,,
criptoExchangeApplication,com.globant.application.config,ServiceBuilder,buildWalletService,0,1,0,17,0,,
criptoExchangeApplication,com.globant.application.config,ServiceBuilder,buildExchangeService,0,1,0,19,0,,
criptoExchangeApplication,com.globant.application,CriptoExchangeApplication,start,11,1,0,13,0,,
criptoExchangeApplication,com.globant.application,CriptoExchangeApplication,main,3,1,1,21,0,com.globant.application.CriptoExchangeApplication,com.globant.application.CriptoExchangeApplication
criptoExchangeApplication,com.globant.application.dto,AvailableCoinsDTO,AvailableCoinsDTO,4,1,2,16,0,,
criptoExchangeApplication,com.globant.application.dto,AvailableCoinsDTO,getCryptoCurrency,3,1,0,21,0,,
criptoExchangeApplication,com.globant.application.dto,AvailableCoinsDTO,getPrices,3,1,0,23,0,,
criptoExchangeApplication,com.globant.application.dto,BalanceDTO,BalanceDTO,4,1,2,15,0,,
criptoExchangeApplication,com.globant.application.dto,BalanceDTO,getMoney,3,1,0,20,0,,
criptoExchangeApplication,com.globant.application.dto,BalanceDTO,getCryptoCurrencyBalance,3,1,0,22,0,,
criptoExchangeApplication,com.globant.application.dto,DepositeMoneyDTO,DepositeMoneyDTO,4,1,2,14,0,,
criptoExchangeApplication,com.globant.application.dto,DepositeMoneyDTO,getAmount,3,1,0,19,0,,
criptoExchangeApplication,com.globant.application.dto,DepositeMoneyDTO,getUserID,3,1,0,21,0,,
criptoExchangeApplication,com.globant.application.dto,ExchangeCryptoCurrencyDTO,ExchangeCryptoCurrencyDTO,5,1,3,16,0,,
criptoExchangeApplication,com.globant.application.dto,ExchangeCryptoCurrencyDTO,getCryptoName,3,1,0,22,0,,
criptoExchangeApplication,com.globant.application.dto,ExchangeCryptoCurrencyDTO,getAmount,3,1,0,24,0,,
criptoExchangeApplication,com.globant.application.dto,ExchangeCryptoCurrencyDTO,getUserID,3,1,0,26,0,,
criptoExchangeApplication,com.globant.application.dto,GetTransactionHistoryDTO,GetTransactionHistoryDTO,3,1,1,12,0,,
criptoExchangeApplication,com.globant.application.dto,GetTransactionHistoryDTO,getUserID,3,1,0,16,0,,
criptoExchangeApplication,com.globant.application.dto,GetWalletBalanceDTO,GetWalletBalanceDTO,3,1,1,12,0,,
criptoExchangeApplication,com.globant.application.dto,GetWalletBalanceDTO,getUserID,3,1,0,16,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceBuyOrderDTO,PlaceBuyOrderDTO,6,1,4,17,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceBuyOrderDTO,getCryptoName,3,1,0,24,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceBuyOrderDTO,getAmount,3,1,0,26,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceBuyOrderDTO,getUserID,3,1,0,28,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceBuyOrderDTO,getMaxPrice,3,1,0,30,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceSaleOrderDTO,PlaceSaleOrderDTO,6,1,4,17,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceSaleOrderDTO,getCryptoName,3,1,0,24,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceSaleOrderDTO,getAmount,3,1,0,26,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceSaleOrderDTO,getUserID,3,1,0,28,0,,
criptoExchangeApplication,com.globant.application.dto,PlaceSaleOrderDTO,getMinPrice,3,1,0,30,0,,
criptoExchangeApplication,com.globant.application.dto,SignInDTO,SignInDTO,4,1,2,11,0,,
criptoExchangeApplication,com.globant.application.dto,SignInDTO,getEmail,3,1,0,16,0,,
criptoExchangeApplication,com.globant.application.dto,SignInDTO,getPassword,3,1,0,18,0,,
criptoExchangeApplication,com.globant.application.dto,SignUpDTO,SignUpDTO,7,1,5,16,0,,
criptoExchangeApplication,com.globant.application.dto,SignUpDTO,getName,3,1,0,24,0,,
criptoExchangeApplication,com.globant.application.dto,SignUpDTO,getEmail,3,1,0,26,0,,
criptoExchangeApplication,com.globant.application.dto,SignUpDTO,getPassword,3,1,0,28,0,,
criptoExchangeApplication,com.globant.application.dto,SignUpDTO,getNumberAccount,3,1,0,30,0,,
criptoExchangeApplication,com.globant.application.dto,SignUpDTO,getBankName,3,1,0,32,0,,
criptoExchangeApplication,com.globant.application.dto,TransactionHistoryDTO,TransactionHistoryDTO,3,1,1,13,0,,
criptoExchangeApplication,com.globant.application.dto,TransactionHistoryDTO,getHistory,3,1,0,17,0,,
criptoExchangeApplication,com.globant.application.dto,UserDTO,UserDTO,7,1,5,18,0,,
criptoExchangeApplication,com.globant.application.dto,UserDTO,getNumberAccount,3,1,0,26,0,,
criptoExchangeApplication,com.globant.application.dto,UserDTO,getId,3,1,0,28,0,,
criptoExchangeApplication,com.globant.application.dto,UserDTO,getWalletID,3,1,0,30,0,,
criptoExchangeApplication,com.globant.application.dto,UserDTO,getName,3,1,0,32,0,,
criptoExchangeApplication,com.globant.application.dto,UserDTO,getEmail,3,1,0,34,0,,
criptoExchangeApplication,com.globant.application.exceptions,ApplicationException,ApplicationException,3,1,1,10,0,,
criptoExchangeApplication,com.globant.application.exceptions,UserAlreadyExistException,UserAlreadyExistException,3,1,1,7,0,,
criptoExchangeApplication,com.globant.application.exceptions,UserAlreadyExistException,alreadyExist,3,1,0,11,0,,
criptoExchangeApplication,com.globant.application.repositories,BankAccountSerRepository,BankAccountSerRepository,3,1,0,16,0,,
criptoExchangeApplication,com.globant.application.repositories,BankAccountSerRepository,getInstance,12,2,0,20,0,,
criptoExchangeApplication,com.globant.application.repositories,BankAccountSerRepository,throwNotFoundException,3,1,0,27,0,,
criptoExchangeApplication,com.globant.application.repositories,ExchangeInstance,get,0,1,0,11,0,,
criptoExchangeApplication,com.globant.application.repositories,ExchangeInstance,save,0,1,1,13,0,,
criptoExchangeApplication,com.globant.application.repositories,Repository,get,0,1,1,13,0,,
criptoExchangeApplication,com.globant.application.repositories,Repository,save,0,1,2,15,0,,
criptoExchangeApplication,com.globant.application.repositories,Repository,contain,0,1,1,17,0,,
criptoExchangeApplication,com.globant.application.repositories,SerExchangeInstance,SerExchangeInstance,3,1,0,18,0,,
criptoExchangeApplication,com.globant.application.repositories,SerExchangeInstance,get,3,1,0,22,0,,
criptoExchangeApplication,com.globant.application.repositories,SerExchangeInstance,save,4,1,1,27,0,com.globant.application.repositories.SerExchangeInstance,com.globant.application.repositories.SerExchangeInstance
criptoExchangeApplication,com.globant.application.repositories,SerExchangeInstance,commit,8,1,0,33,0,,
criptoExchangeApplication,com.globant.application.repositories,SerExchangeInstance,getInstance,12,2,0,38,0,,
criptoExchangeApplication,com.globant.application.repositories,SerRepository,SerRepository,4,1,1,21,0,,
criptoExchangeApplication,com.globant.application.repositories,SerRepository,get,6,2,1,26,0,com.globant.application.repositories.SerRepository,com.globant.application.repositories.SerRepository
criptoExchangeApplication,com.globant.application.repositories,SerRepository,save,4,1,2,32,0,com.globant.application.repositories.SerRepository,com.globant.application.repositories.SerRepository
criptoExchangeApplication,com.globant.application.repositories,SerRepository,contain,3,1,1,38,0,,
criptoExchangeApplication,com.globant.application.repositories,SerRepository,commit,8,1,0,43,0,,
criptoExchangeApplication,com.globant.application.repositories,SerRepository,throwNotFoundException,0,1,0,48,0,,
criptoExchangeApplication,com.globant.application.repositories,TransactionHistorySerRepository,TransactionHistorySerRepository,3,1,0,17,0,,
criptoExchangeApplication,com.globant.application.repositories,TransactionHistorySerRepository,getInstance,12,2,0,21,0,,
criptoExchangeApplication,com.globant.application.repositories,TransactionHistorySerRepository,throwNotFoundException,3,1,0,28,0,,
criptoExchangeApplication,com.globant.application.repositories,UserRepository,getByEmail,0,1,1,12,0,,
criptoExchangeApplication,com.globant.application.repositories,UserRepository,containEmail,0,1,1,14,0,,
criptoExchangeApplication,com.globant.application.repositories,UserSerRepository,UserSerRepository,4,1,0,21,0,,
criptoExchangeApplication,com.globant.application.repositories,UserSerRepository,save,5,1,2,26,0,,
criptoExchangeApplication,com.globant.application.repositories,UserSerRepository,getByEmail,6,2,1,33,0,com.globant.application.repositories.UserSerRepository,com.globant.application.repositories.UserSerRepository
criptoExchangeApplication,com.globant.application.repositories,UserSerRepository,containEmail,3,1,1,39,0,,
criptoExchangeApplication,com.globant.application.repositories,UserSerRepository,getInstance,12,2,0,44,0,,
criptoExchangeApplication,com.globant.application.repositories,UserSerRepository,throwNotFoundException,3,1,0,51,0,,
criptoExchangeApplication,com.globant.application.repositories,WalletSerRepository,WalletSerRepository,3,1,0,17,0,,
criptoExchangeApplication,com.globant.application.repositories,WalletSerRepository,getInstance,12,2,0,21,0,,
criptoExchangeApplication,com.globant.application.repositories,WalletSerRepository,throwNotFoundException,3,1,0,28,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,BankAccountNotFoundException,BankAccountNotFoundException,3,1,1,7,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,BankAccountNotFoundException,bankAccountNotFound,3,1,0,11,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,KeyNotFoundException,KeyNotFoundException,3,1,1,8,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,RepositoryConnectionException,RepositoryConnectionException,3,1,1,8,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,RepositoryConnectionException,failedConnection,3,1,0,12,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,RepositoryException,RepositoryException,3,1,1,10,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,TransactionHistoryNotFoundException,TransactionHistoryNotFoundException,3,1,1,8,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,TransactionHistoryNotFoundException,transactionHistoryNotFound,3,1,0,12,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,UserNotFoundException,UserNotFoundException,3,1,1,7,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,UserNotFoundException,userNotFound,3,1,0,11,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,WalletNotFoundException,WalletNotFoundException,3,1,1,8,0,,
criptoExchangeApplication,com.globant.application.repositories.exceptions,WalletNotFoundException,walletNotFound,3,1,0,12,0,,
criptoExchangeApplication,com.globant.application.services.authentication,AuthenticationService,AuthenticationService,6,1,3,22,0,,
criptoExchangeApplication,com.globant.application.services.authentication,AuthenticationService,getSignedUserDTO,3,1,0,29,0,,
criptoExchangeApplication,com.globant.application.services.authentication,AuthenticationService,signUp,6,1,1,31,0,,
criptoExchangeApplication,com.globant.application.services.authentication,AuthenticationService,signIn,6,1,1,40,0,,
criptoExchangeApplication,com.globant.application.services.authentication,AuthenticationService,signOut,4,1,0,49,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignInUseCase,signIn,0,1,1,11,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignInUseCaseImpl,SignInUseCaseImpl,3,1,1,16,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignInUseCaseImpl,signIn,4,1,1,20,0,com.globant.application.services.authentication.SignInUseCaseImpl,com.globant.application.services.authentication.SignInUseCaseImpl
criptoExchangeApplication,com.globant.application.services.authentication,SignInUseCaseImpl,validatePassword,5,2,2,26,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignOutUseCase,signOut,0,1,0,8,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignUpUseCase,signUp,0,1,1,11,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignUpUseCaseImpl,SignUpUseCaseImpl,9,1,3,31,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignUpUseCaseImpl,signUp,4,1,1,41,0,com.globant.application.services.authentication.SignUpUseCaseImpl,com.globant.application.services.authentication.SignUpUseCaseImpl
criptoExchangeApplication,com.globant.application.services.authentication,SignUpUseCaseImpl,registerUser,10,2,1,47,0,,
criptoExchangeApplication,com.globant.application.services.authentication,SignUpUseCaseImpl,registerBankAccount,4,1,1,57,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCase,exchange,0,1,1,12,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCase,getAvailableCoins,0,1,0,14,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,ExchangeCryptoCurrencyUseCaseImpl,7,1,4,35,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,exchange,6,1,1,44,0,com.globant.application.services.exchange.ExchangeCryptoCurrencyUseCaseImpl,com.globant.application.services.exchange.ExchangeCryptoCurrencyUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,getAvailableCoins,3,1,0,52,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,validateExchange,15,4,1,57,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,exchangeCryptoCurrency,7,1,1,67,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,executePayment,6,1,1,75,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeCryptoCurrencyUseCaseImpl,addTransaction,6,1,1,82,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeService,ExchangeService,5,1,3,18,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeService,exchange,3,1,1,24,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeService,getAvailableCoins,3,1,0,29,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeService,placeBuyOrder,3,1,1,34,0,,
criptoExchangeApplication,com.globant.application.services.exchange,ExchangeService,placeSaleOrder,3,1,1,39,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCase,placeBuyOrder,0,1,1,11,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,PlaceBuyOrderUseCaseImpl,8,1,5,40,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,placeBuyOrder,16,3,1,50,0,com.globant.application.services.exchange.PlaceBuyOrderUseCaseImpl,com.globant.application.services.exchange.PlaceBuyOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,trade,19,2,2,68,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,verify,8,3,2,89,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,addToBuyBook,6,1,2,96,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,exchange,10,2,2,103,0,com.globant.application.services.exchange.PlaceBuyOrderUseCaseImpl,com.globant.application.services.exchange.PlaceBuyOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,executeOrder,7,1,2,114,0,com.globant.application.services.exchange.PlaceBuyOrderUseCaseImpl,com.globant.application.services.exchange.PlaceBuyOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceBuyOrderUseCaseImpl,generateTransaction,8,2,3,122,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCase,placeSaleOrder,0,1,1,11,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,PlaceSaleOrderUseCaseImpl,8,1,5,40,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,placeSaleOrder,15,3,1,50,0,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,trade,14,2,2,67,0,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,exchangeMoney,8,1,4,82,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,verify,8,3,1,91,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,addToSaleBook,6,1,2,97,0,,
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,exchange,10,2,2,104,0,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,executeOrder,7,1,2,115,0,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl,com.globant.application.services.exchange.PlaceSaleOrderUseCaseImpl
criptoExchangeApplication,com.globant.application.services.exchange,PlaceSaleOrderUseCaseImpl,generateTransaction,8,2,3,123,0,,
criptoExchangeApplication,com.globant.application.services.wallet,BankTransactionExecuter,execute,0,1,3,12,0,,
criptoExchangeApplication,com.globant.application.services.wallet,BankTransactionExecuterImpl,execute,4,1,3,13,0,,
criptoExchangeApplication,com.globant.application.services.wallet,DepositeMoneyUseCase,depositeMoney,0,1,1,11,0,,
criptoExchangeApplication,com.globant.application.services.wallet,DepositeMoneyUseCaseImpl,DepositeMoneyUseCaseImpl,3,1,1,18,0,,
criptoExchangeApplication,com.globant.application.services.wallet,DepositeMoneyUseCaseImpl,depositeMoney,9,2,1,22,0,,
criptoExchangeApplication,com.globant.application.services.wallet,GetTransactionHistoryUseCase,getHistory,0,1,1,12,0,,
