Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,agregarInformacion,1,0,2,2,12,2,0,0,0.0,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\agregarInformacion.java,9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,App,1,0,4,2,21,4,0,0,0.5,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\App.java,13
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,Contacto,11,0,31,31,185,33,1,0,0.0,7,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\Contacto.java,17
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,ContactoAsociado,2,0,6,6,25,6,0,0,0.3333333333333333,5,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\ContactoAsociado.java,9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,ContactoEmpresa,0,0,2,2,11,2,0,1,-1.0,2,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\ContactoEmpresa.java,10
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,Correo,2,0,5,5,23,5,0,0,0.0,5,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\Correo.java,9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,CrearEmpresaController,10,0,5,1,105,10,0,0,0.8,1,10,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\CrearEmpresaController.java,29
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,CrearUsuarioController,11,0,5,1,109,10,0,0,0.8,1,9,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\CrearUsuarioController.java,32
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,Direccion,2,0,5,5,23,5,0,0,0.0,4,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\Direccion.java,9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,EditContactController,9,0,5,1,107,10,0,0,0.8,0,11,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\EditContactController.java,30
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,Foto,1,1,4,4,18,4,0,0,0.0,4,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\Foto.java,9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,MostrarGalerÃ­aController,8,0,7,4,74,10,0,0,0.42857142857142855,1,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\MostrarGaleríaController.java,24
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,Numero,2,0,6,6,27,6,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\Numero.java,9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,PrimaryController,6,0,3,1,21,3,0,0,1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E17\Repo2\Proyecto_EDD-main\Proyecto_EDD-main\src\main\java\ec\edu\espol\proyecto_edd\PrimaryController.java,17
