Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,CrearEmpresaController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,CrearUsuarioController,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ec.edu.espol.proyecto_edd.Contacto
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,CrearUsuarioController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,EditContactController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
Proyecto_EDD-main,ec.edu.espol.proyecto_edd,SecondaryController,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ec.edu.espol.proyecto_edd.Contacto
