Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
ProyectoEstructurasDeDatos-main,espol.grupo_05,App,3,1,5,2,26,5,0,0,0.4,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\espol\grupo_05\App.java,14
ProyectoEstructurasDeDatos-main,espol.grupo_05,CatalogoController,6,0,4,1,48,7,0,0,0.75,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\espol\grupo_05\CatalogoController.java,30
ProyectoEstructurasDeDatos-main,espol.grupo_05,GUIStarter,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\espol\grupo_05\GUIStarter.java,8
ProyectoEstructurasDeDatos-main,espol.grupo_05,PrincipalController,6,0,2,1,20,2,0,0,1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\espol\grupo_05\PrincipalController.java,18
ProyectoEstructurasDeDatos-main,espol.grupo_05,RegistrarUsuarioController,6,0,3,1,21,3,0,0,1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\espol\grupo_05\RegistrarUsuarioController.java,16
ProyectoEstructurasDeDatos-main,modelo,Buscador,0,0,4,4,79,18,0,0,-1.0,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\Buscador.java,12
ProyectoEstructurasDeDatos-main,modelo,GameLoader,1,1,3,2,40,3,0,0,0.6666666666666666,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\GameLoader.java,11
ProyectoEstructurasDeDatos-main,modelo,Juego,8,2,17,16,76,17,0,0,0.17647058823529413,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\Juego.java,24
ProyectoEstructurasDeDatos-main,modelo,Juego.Genero,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\Juego.java,34
ProyectoEstructurasDeDatos-main,modelo,Organizar,0,0,2,2,24,5,0,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\Organizar.java,12
ProyectoEstructurasDeDatos-main,modelo,ReseÃ,6,0,12,12,59,12,0,0,0.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\Reseña.java,12
ProyectoEstructurasDeDatos-main,modelo,Usuario,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E04\Repo1\ProyectoEstructurasDeDatos-main\ProyectoEstructurasDeDatos-main\src\main\java\modelo\Usuario.java,8
