Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits,BuyerComboFruitsApplication,0,0,1,1,5,1,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\BuyerComboFruitsApplication.java,6
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits,BuyerComboFruitsApplicationTests,0,0,1,0,4,1,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\test\java\com\buyerfruits\buyercombofruits\BuyerComboFruitsApplicationTests.java,6
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.controllers,BuyerController,1,0,4,4,22,5,0,0,0.0,0,3,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\controllers\BuyerController.java,14
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.controllers,ComboController,1,0,4,4,23,5,0,0,0.0,0,2,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\controllers\ComboController.java,15
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.controllers,FruitController,1,0,4,4,24,5,0,0,0.0,0,3,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\controllers\FruitController.java,11
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.models,BuyerEntity,5,0,0,0,7,0,0,0,-1.0,3,0,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\models\BuyerEntity.java,14
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.models,ComboEntity,5,0,0,0,7,0,0,0,-1.0,4,0,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\models\ComboEntity.java,11
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.models,FruitEntity,4,0,0,0,6,0,0,0,-1.0,3,1,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\models\FruitEntity.java,12
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.models.dto,BuyerDto,5,0,0,0,7,0,0,0,-1.0,1,0,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\models\dto\BuyerDto.java,10
ApiBuyerwithComboFruits-main,com.buyerfruits.buyercombofruits.models.dto,ComboDto,5,0,0,0,7,0,0,0,-1.0,1,0,C:\Users\jorge\OneDrive\Escritorio\Proyectos Para estudio MIT\Estudiante 1- Klashz\Repo2\ApiBuyerwithComboFruits-main\ApiBuyerwithComboFruits-main\src\main\java\com\buyerfruits\buyercombofruits\models\dto\ComboDto.java,12
