Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
TicTacToe-main,com.espol.tictactoe.model,Game,setPlayerTwo,3,1,1,29,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,getPlayerOne,3,1,0,33,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,getPlayerTwo,3,1,0,37,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,getGameMode,3,1,0,41,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,getStartingSymbol,3,1,0,45,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,setStartingSymbol,3,1,1,49,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,setGameData,7,1,1,53,0,com.espol.tictactoe.model.Game,com.espol.tictactoe.model.Game
TicTacToe-main,com.espol.tictactoe.model,Game,getTree,3,1,0,61,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,win,8,3,2,65,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,recomendacion,15,4,2,79,0,,
TicTacToe-main,com.espol.tictactoe.model,Game,toString,3,1,0,95,0,,
TicTacToe-main,com.espol.tictactoe.model,Human,Human,3,1,0,9,0,,
TicTacToe-main,com.espol.tictactoe.model,Human,toString,3,1,0,12,0,,
TicTacToe-main,com.espol.tictactoe.model,Human,play,25,2,2,20,0,,
TicTacToe-main,com.espol.tictactoe.model,Main,main,17,2,1,7,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,Matrix,8,3,0,9,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,calculateUtility,6,1,1,15,0,com.espol.tictactoe.model.Matrix,com.espol.tictactoe.model.Matrix
TicTacToe-main,com.espol.tictactoe.model,Matrix,countWaysToWin,20,7,2,22,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,getPlay,3,1,0,48,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,copy,9,3,0,52,0,com.espol.tictactoe.model.Matrix,com.espol.tictactoe.model.Matrix
TicTacToe-main,com.espol.tictactoe.model,Matrix,toString,10,3,0,60,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,size,9,4,0,71,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,setSymbol,3,1,3,83,0,,
TicTacToe-main,com.espol.tictactoe.model,Matrix,isFull,12,4,1,87,0,com.espol.tictactoe.model.Matrix,com.espol.tictactoe.model.Matrix
TicTacToe-main,com.espol.tictactoe.model,Player,Player,2,1,0,9,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,Player,4,1,2,11,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,getName,3,1,0,16,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,setName,3,1,1,20,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,getSymbol,3,1,0,24,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,setSymbol,3,1,1,28,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,toString,0,1,0,32,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,play,0,1,2,35,0,,
TicTacToe-main,com.espol.tictactoe.model,Player,canPlay,6,1,1,37,0,,
TicTacToe-main,com.espol.tictactoe.state,GamePlayContext,getInstance,3,1,0,8,0,,
TicTacToe-main,com.espol.tictactoe.state,GamePlayContext,getGameData,3,1,0,14,0,,
TicTacToe-main,com.espol.tictactoe.state,GamePlayData,saveInformation,17,1,0,20,0,,
