Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
ProyectoGrupo8,concurso,Ciudad,4,0,12,12,49,12,0,0,0.16666666666666666,5,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\concurso\Ciudad.java,8
ProyectoGrupo8,concurso,Concurso,13,0,29,29,121,29,0,0,0.06896551724137931,2,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\concurso\Concurso.java,17
ProyectoGrupo8,concurso,EstadoConcurso,0,0,0,0,4,0,0,0,-1.0,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\concurso\EstadoConcurso.java,8
ProyectoGrupo8,concurso,MetodoConcurso,0,0,2,2,14,2,0,0,-1.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\concurso\MetodoConcurso.java,10
ProyectoGrupo8,concurso,Premio,4,0,10,10,42,10,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\concurso\Premio.java,11
ProyectoGrupo8,diseÃ,Mascota,9,1,19,17,80,19,0,0,0.15789473684210525,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\diseño\Mascota.java,10
ProyectoGrupo8,diseÃ,TipoConcursante,0,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\diseño\TipoConcursante.java,8
ProyectoGrupo8,diseÃ,TipoMascota,0,0,0,0,4,0,0,0,-1.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\diseño\TipoMascota.java,8
ProyectoGrupo8,person,Auspiciante,3,0,9,9,37,9,0,1,0.0,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\person\Auspiciante.java,12
ProyectoGrupo8,person,DueÃ,4,2,8,6,34,8,0,0,0.25,2,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\person\Dueño.java,13
ProyectoGrupo8,person,Persona,5,0,12,12,50,12,1,0,0.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\person\Persona.java,10
ProyectoGrupo8,system,Sistema,6,0,6,6,0,48,0,0,0.0,0,7,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E23\Repo1\POO-P05-ProyectoG-08-main\POO-P05-ProyectoG-08-main\ProyectoGrupo8\src\main\java\system\Sistema.java,24
