Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
ProyectoGrupo8,concurso,Ciudad,Ciudad,3,1,1,20,0,,
ProyectoGrupo8,concurso,Ciudad,Ciudad,4,1,2,24,0,,
ProyectoGrupo8,concurso,Ciudad,generarCodigo,3,1,0,29,0,,
ProyectoGrupo8,concurso,Ciudad,mostrarCiudades,3,1,1,33,0,,
ProyectoGrupo8,concurso,Ciudad,registrarCiudad,6,1,2,37,0,concurso.Ciudad,concurso.Ciudad
ProyectoGrupo8,concurso,Ciudad,getNombre,3,1,0,44,0,,
ProyectoGrupo8,concurso,Ciudad,setNombre,3,1,1,48,0,,
ProyectoGrupo8,concurso,Ciudad,getProvincia,3,1,0,52,0,,
ProyectoGrupo8,concurso,Ciudad,setProvincia,3,1,1,56,0,,
ProyectoGrupo8,concurso,Ciudad,setCodigo,3,1,1,60,0,,
ProyectoGrupo8,concurso,Ciudad,setCodigoFinal,3,1,1,64,0,,
ProyectoGrupo8,concurso,Ciudad,toString,3,1,0,70,0,,
ProyectoGrupo8,concurso,Concurso,Concurso,13,1,11,39,0,,
ProyectoGrupo8,concurso,Concurso,generarIdFinal,3,1,0,53,0,,
ProyectoGrupo8,concurso,Concurso,toString,3,1,0,61,0,,
ProyectoGrupo8,concurso,Concurso,getNombre,3,1,0,71,0,,
ProyectoGrupo8,concurso,Concurso,setNombre,3,1,1,75,0,,
ProyectoGrupo8,concurso,Concurso,getFechaEvento,3,1,0,79,0,,
ProyectoGrupo8,concurso,Concurso,setFechaEvento,3,1,1,83,0,,
ProyectoGrupo8,concurso,Concurso,getHoraEvento,3,1,0,87,0,,
ProyectoGrupo8,concurso,Concurso,setHoraEvento,3,1,1,91,0,,
ProyectoGrupo8,concurso,Concurso,getFechaInicioIns,3,1,0,95,0,,
ProyectoGrupo8,concurso,Concurso,setFechaInicioIns,3,1,1,99,0,,
ProyectoGrupo8,concurso,Concurso,getFechaCierreIns,3,1,0,103,0,,
ProyectoGrupo8,concurso,Concurso,setFechaCierreIns,3,1,1,107,0,,
ProyectoGrupo8,concurso,Concurso,getCiudad,3,1,0,111,0,,
ProyectoGrupo8,concurso,Concurso,setCiudad,3,1,1,115,0,,
ProyectoGrupo8,concurso,Concurso,getEstado,3,1,0,119,0,,
ProyectoGrupo8,concurso,Concurso,setEstado,3,1,1,123,0,,
ProyectoGrupo8,concurso,Concurso,getPremios,3,1,0,127,0,,
ProyectoGrupo8,concurso,Concurso,getAuspiciantes,3,1,0,131,0,,
ProyectoGrupo8,concurso,Concurso,setPremios,3,1,1,135,0,,
ProyectoGrupo8,concurso,Concurso,setAuspiciantes,3,1,1,139,0,,
ProyectoGrupo8,concurso,Concurso,getMascotas,3,1,0,143,0,,
ProyectoGrupo8,concurso,Concurso,setMascotas,3,1,1,147,0,,
ProyectoGrupo8,concurso,Concurso,getDirigido,3,1,0,151,0,,
ProyectoGrupo8,concurso,Concurso,setDirigido,3,1,1,155,0,,
ProyectoGrupo8,concurso,Concurso,getCodigo,3,1,0,159,0,,
ProyectoGrupo8,concurso,Concurso,setCodigo,3,1,1,163,0,,
ProyectoGrupo8,concurso,Concurso,getIdFinal,3,1,0,167,0,,
ProyectoGrupo8,concurso,Concurso,setIdFinal,3,1,1,171,0,,
ProyectoGrupo8,concurso,MetodoConcurso,registrarConcurso,5,1,2,16,0,,
ProyectoGrupo8,concurso,MetodoConcurso,mostrarConcurso,4,1,1,22,0,,
ProyectoGrupo8,concurso,Premio,Premio,6,1,4,22,0,,
ProyectoGrupo8,concurso,Premio,getMascotaGanadora,3,1,0,29,0,,
ProyectoGrupo8,concurso,Premio,setMascotaGanadora,3,1,1,33,0,,
ProyectoGrupo8,concurso,Premio,getAuspiciante,3,1,0,37,0,,
ProyectoGrupo8,concurso,Premio,setAuspiciante,3,1,1,41,0,,
ProyectoGrupo8,concurso,Premio,getLugar,3,1,0,45,0,,
ProyectoGrupo8,concurso,Premio,setLugar,3,1,1,49,0,,
ProyectoGrupo8,concurso,Premio,getDescripcion,3,1,0,53,0,,
ProyectoGrupo8,concurso,Premio,setDescripcion,3,1,1,57,0,,
ProyectoGrupo8,concurso,Premio,toString,3,1,0,61,0,,
ProyectoGrupo8,dise√,Mascota,Mascota,9,1,4,23,0,,
ProyectoGrupo8,dise√,Mascota,mostrarMascotas,3,1,1,33,0,,
ProyectoGrupo8,dise√,Mascota,generarIdMascota,3,1,0,37,0,,
ProyectoGrupo8,dise√,Mascota,registrarMascota,6,1,2,41,0,dise√.Mascota,dise√.Mascota
ProyectoGrupo8,dise√,Mascota,getNombre,3,1,0,49,0,,
ProyectoGrupo8,dise√,Mascota,getTipo,3,1,0,53,0,,
ProyectoGrupo8,dise√,Mascota,getRaza,3,1,0,57,0,,
ProyectoGrupo8,dise√,Mascota,getFechaNacimiento,3,1,0,61,0,,
ProyectoGrupo8,dise√,Mascota,getIdMascota,3,1,0,65,0,,
