Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
G3_Proyecto1_Contactos,Classes,Address,6,6,13,13,55,13,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\Address.java,7
G3_Proyecto1_Contactos,Classes,Company,2,2,22,22,74,22,0,1,0.8636363636363636,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\Company.java,11
G3_Proyecto1_Contactos,Classes,Contact,8,0,18,18,68,18,2,0,0.3888888888888889,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\Contact.java,14
G3_Proyecto1_Contactos,Classes,Email,2,2,5,5,23,5,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\Email.java,7
G3_Proyecto1_Contactos,Classes,Person,4,4,25,25,84,25,0,1,0.84,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\Person.java,12
G3_Proyecto1_Contactos,Classes,Phone,2,2,5,5,23,5,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\Phone.java,7
G3_Proyecto1_Contactos,Classes,SpecialDate,2,2,5,5,23,5,0,0,0.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\SpecialDate.java,7
G3_Proyecto1_Contactos,Classes,User,3,0,0,0,8,0,0,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\Classes\User.java,9
G3_Proyecto1_Contactos,com.mycompany.g3_proyecto1_contactos,App,1,0,4,2,21,4,0,0,0.5,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\com\mycompany\g3_proyecto1_contactos\App.java,11
G3_Proyecto1_Contactos,com.mycompany.g3_proyecto1_contactos,ContactVisualizationController,0,0,1,1,11,1,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E18\Repo1\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Estructura-de-datos1_Luna_Jimenez_Yagual-main\G3_Proyecto1_Contactos\src\main\java\com\mycompany\g3_proyecto1_contactos\ContactVisualizationController.java,11
