Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Grupo_10,ec.edu.espol.controllers,DashboardController,initialize,31,4,2,116,0,ec.edu.espol.util.Util,ec.edu.espol.util.Util; ec.edu.espol.grupo_10_iiparcial.CrearArbol; ec.edu.espol.controllers.DashboardController
Grupo_10,ec.edu.espol.controllers,DashboardController,fnClose,6,2,1,160,0,ec.edu.espol.util.Util,ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.controllers,DashboardController,fnPlay,14,2,1,168,0,ec.edu.espol.util.Util,ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.controllers,DashboardController,fnPlayAgain,32,6,1,186,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController; ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.controllers,DashboardController,jugar,12,3,0,222,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController
Grupo_10,ec.edu.espol.controllers,DashboardController,seguirJugando,4,1,0,235,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController
Grupo_10,ec.edu.espol.controllers,DashboardController,acabarjuego,19,3,0,240,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController; ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.controllers,DashboardController,btnYes,5,1,1,258,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController; ec.edu.espol.grupo_10_iiparcial.CrearArbol
Grupo_10,ec.edu.espol.controllers,DashboardController,btnNo,5,1,1,265,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController; ec.edu.espol.grupo_10_iiparcial.CrearArbol
Grupo_10,ec.edu.espol.controllers,DashboardController,btnNoSe,3,1,1,272,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController
Grupo_10,ec.edu.espol.controllers,DashboardController,fnMachinePlay,8,2,1,277,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController; ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.controllers,DashboardController,fnSafariQuestions,7,1,1,286,0,,
Grupo_10,ec.edu.espol.controllers,DashboardController,fnMachineGame,37,6,1,295,0,ec.edu.espol.util.Util,ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.controllers,DashboardController,fnReturn,17,2,1,338,0,ec.edu.espol.util.Util,ec.edu.espol.util.Util; ec.edu.espol.controllers.DashboardController
Grupo_10,ec.edu.espol.controllers,DashboardController,clear,24,3,0,360,0,ec.edu.espol.controllers.DashboardController,ec.edu.espol.controllers.DashboardController; ec.edu.espol.grupo_10_iiparcial.CrearArbol
Grupo_10,ec.edu.espol.controllers,DashboardController,deshabilitarBtns,5,1,0,391,0,,
Grupo_10,ec.edu.espol.controllers,DashboardController,habilitarBtns,5,1,0,397,0,,
Grupo_10,ec.edu.espol.controllers,DashboardController,llenarComboBox,5,1,1,403,0,,
Grupo_10,ec.edu.espol.controllers,DashboardController,fnPreguntar,37,5,1,410,0,ec.edu.espol.grupo_10_iiparcial.CrearArbol,ec.edu.espol.grupo_10_iiparcial.CrearArbol; ec.edu.espol.util.Util
Grupo_10,ec.edu.espol.grupo_10_iiparcial,App,start,17,1,1,25,0,ec.edu.espol.grupo_10_iiparcial.App,ec.edu.espol.grupo_10_iiparcial.App
Grupo_10,ec.edu.espol.grupo_10_iiparcial,App,getStage,3,1,0,45,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,App,setRoot,3,1,1,49,0,ec.edu.espol.grupo_10_iiparcial.App,ec.edu.espol.grupo_10_iiparcial.App
Grupo_10,ec.edu.espol.grupo_10_iiparcial,App,loadFXML,4,1,1,53,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,App,setScene,3,1,1,57,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,App,main,3,1,1,61,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,ArbolBinario,3,1,0,27,0,ec.edu.espol.grupo_10_iiparcial.ArbolBinario,ec.edu.espol.grupo_10_iiparcial.ArbolBinario
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,ArbolBinario,4,1,1,30,0,ec.edu.espol.grupo_10_iiparcial.ArbolBinario,ec.edu.espol.grupo_10_iiparcial.ArbolBinario
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,clear,3,1,0,34,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,isEmpty,3,1,0,37,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,getNodoIzq,4,2,0,40,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,getNodoDer,4,2,0,45,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,getContenido,4,2,0,51,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,setContenido,3,1,1,56,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,esHoja,4,2,0,60,0,ec.edu.espol.grupo_10_iiparcial.ArbolBinario,ec.edu.espol.grupo_10_iiparcial.ArbolBinario
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,altura,7,3,0,65,0,ec.edu.espol.grupo_10_iiparcial.ArbolBinario,ec.edu.espol.grupo_10_iiparcial.ArbolBinario
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,addLeft,5,2,1,74,0,,
Grupo_10,ec.edu.espol.grupo_10_iiparcial,ArbolBinario,addRight,5,2,1,80,0,,
