Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
EmojiProject,controladores,App,13,12,4,2,33,4,0,0,0.5,3,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\controladores\App.java,11
EmojiProject,controladores,LoginController,6,0,4,1,47,5,0,0,0.75,1,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\controladores\LoginController.java,20
EmojiProject,controladores,PrincipalPaneController,67,0,34,2,880,100,0,0,0.17647058823529413,1,10,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\controladores\PrincipalPaneController.java,43
EmojiProject,controladores,RegisterController,6,0,5,1,76,8,0,0,0.4,0,4,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\controladores\RegisterController.java,25
EmojiProject,modelo,User,3,0,10,10,65,15,0,0,0.3,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\modelo\User.java,15
EmojiProject,proyecto,Accessories,1,0,4,4,29,5,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\proyecto\Accessories.java,12
EmojiProject,proyecto,Eye,1,0,4,4,29,5,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\proyecto\Eye.java,12
EmojiProject,proyecto,Eyebrow,1,0,4,4,29,5,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\proyecto\Eyebrow.java,12
EmojiProject,proyecto,Face,1,0,5,5,32,6,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\proyecto\Face.java,13
EmojiProject,proyecto,Mouth,1,0,4,4,29,5,0,0,0.0,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\proyecto\Mouth.java,12
EmojiProject,tdas,ArrayList,4,0,22,20,207,55,0,1,0.0,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\ArrayList.java,9
EmojiProject,tdas,CDoublyLinkedList,5,0,33,31,326,67,0,0,0.0,7,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\CDoublyLinkedList.java,9
EmojiProject,tdas,DoublyNodeList,3,0,7,7,32,7,0,0,0.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\DoublyNodeList.java,8
EmojiProject,tdas,LinkedList,4,0,27,27,303,78,0,1,0.0,3,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\LinkedList.java,5
EmojiProject,tdas,List,0,0,13,10,18,13,2,0,-1.0,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\List.java,7
EmojiProject,tdas,NodeList,2,0,5,5,19,5,0,0,0.4,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\NodeList.java,3
EmojiProject,tdas,Prueba,0,0,1,1,23,2,0,0,-1.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E07\Repo1\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EDD1_PROY1P_LUNA_VIVAS_TENESAC-main\EmojiProject\src\main\java\tdas\Prueba.java,7
