Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
ProyectoEstructuras-main,Controller,ImagenesAsociadasController,llenarListaFotosAsociadas,Long Statement,The length of the statement "try (BufferedReader br=new BufferedReader(new FileReader("src/main/resources/archivos/ImagenesAsociadas.txt"`StandardCharsets.UTF_8))){" is 135.,127
ProyectoEstructuras-main,Controller,ImagenesAsociadasController,llenarListaFotosAsociadas,Magic Number,The method contains a magic number: 2,127
ProyectoEstructuras-main,Controller,ImagenesAsociadasController,agregarAlArchivo,Long Statement,The length of the statement "try (BufferedReader reader=new BufferedReader(new FileReader(archivo`StandardCharsets.UTF_8));BufferedWriter writer=new BufferedWriter(new FileWriter(temp`false))){" is 164.,216
ProyectoEstructuras-main,Controller,ImagenesAsociadasController,updateArchive,Long Statement,The length of the statement "try (BufferedReader reader=new BufferedReader(new FileReader(archivo`StandardCharsets.UTF_8));BufferedWriter writer=new BufferedWriter(new FileWriter(temp`false))){" is 164.,254
ProyectoEstructuras-main,Controller,ImagenesAsociadasController,conseguirFotosAsociadas,Long Statement,The length of the statement "try (BufferedReader br=new BufferedReader(new FileReader("src/main/resources/archivos/ImagenesAsociadas.txt"`StandardCharsets.UTF_8))){" is 135.,296
ProyectoEstructuras-main,Controller,ImagenesAsociadasController,conseguirFotosAsociadas,Magic Number,The method contains a magic number: 3,296
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Long Statement,The length of the statement "Contacto cont1=new Contacto(Nombre`apellido`new Telefono(tipocell`cell)`new Direccion(tipoubi`ubi)`new Email(tipoEma`ema)`new Fecha(tFecha`fec));" is 145.,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 2,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 2,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 2,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 3,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 3,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 3,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 4,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 4,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 4,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 5,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 5,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarListaContactos,Magic Number,The method contains a magic number: 5,227
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Long Statement,The length of the statement "Contacto camposCont1=new Contacto(nombre`apellido`new PersonaAdicional(PerContac`tipoPer)`new RedSocial(tipoRed`userRed)`empresa);" is 130.,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Long Statement,The length of the statement "System.out.println("Datos guardados: " + nombre + "` "+ apellido+ "` "+ tipoPer+ " "+ PerContac+ "` "+ tipoRed+ " "+ userRed+ "` "+ empresa);" is 141.,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Magic Number,The method contains a magic number: 5,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Magic Number,The method contains a magic number: 2,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Magic Number,The method contains a magic number: 2,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Magic Number,The method contains a magic number: 3,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Magic Number,The method contains a magic number: 3,262
ProyectoEstructuras-main,Controller,ListaContactosController,cargarlistaCamposAdicionales,Magic Number,The method contains a magic number: 4,262
ProyectoEstructuras-main,Controller,ListaContactosController,actualizarlistaContactos,Magic Number,The method contains a magic number: 5000,314
ProyectoEstructuras-main,Controller,ListaContactosController,run,Magic Number,The method contains a magic number: 5000,318
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Long Statement,The length of the statement "btnverConta.setStyle("-fx-background-color: #FA8072; -fx-effect: dropshadow(gaussian` rgba(0` 0` 0` 0.5)` 10` 0` 5` 5);");" is 122.,419
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Magic Number,The method contains a magic number: 10,419
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Magic Number,The method contains a magic number: 10,419
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Magic Number,The method contains a magic number: 10,419
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Magic Number,The method contains a magic number: 30,419
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Magic Number,The method contains a magic number: 300,419
ProyectoEstructuras-main,Controller,ListaContactosController,mostrarVentanaEmergente,Magic Number,The method contains a magic number: 150,419
ProyectoEstructuras-main,Controller,ListaContactosController,cargarfotoPerfiles,Magic Number,The method contains a magic number: 2,494
ProyectoEstructuras-main,Controller,ListaContactosController,ventanaBusqueda,Magic Number,The method contains a magic number: 10,512
ProyectoEstructuras-main,Controller,ListaContactosController,ventanaBusqueda,Magic Number,The method contains a magic number: 10,512
ProyectoEstructuras-main,Controller,ListaContactosController,ventanaBusqueda,Magic Number,The method contains a magic number: 10,512
ProyectoEstructuras-main,Controller,ListaContactosController,ventanaBusqueda,Magic Number,The method contains a magic number: 30,512
ProyectoEstructuras-main,Controller,ListaContactosController,ventanaBusqueda,Magic Number,The method contains a magic number: 300,512
ProyectoEstructuras-main,Controller,ListaContactosController,ventanaBusqueda,Magic Number,The method contains a magic number: 150,512
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorApellido,Magic Number,The method contains a magic number: 10,562
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorApellido,Magic Number,The method contains a magic number: 10,562
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorDireccion,Magic Number,The method contains a magic number: 10,576
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorDireccion,Magic Number,The method contains a magic number: 10,576
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorContactoAsociado,Magic Number,The method contains a magic number: 10,589
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorContactoAsociado,Magic Number,The method contains a magic number: 10,589
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorEtiquetas,Magic Number,The method contains a magic number: 10,603
ProyectoEstructuras-main,Controller,ListaContactosController,buscarPorEtiquetas,Magic Number,The method contains a magic number: 10,603
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Complex Method,Cyclomatic complexity of the method is 8,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Long Method,The method has 198 lines of code.,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 20,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 14,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 14,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 14,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 14,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 58,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 65,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 25,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 20,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 10,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 20,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 10,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 20,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 10,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 20,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 150,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 180,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 216,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 10,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 500,634
ProyectoEstructuras-main,Controller,ListaContactosController,VentanaEtiquetas,Magic Number,The method contains a magic number: 350,634
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 20,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 10,670
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 20,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 10,702
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 20,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 10,734
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 20,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 150,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 180,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 500,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 216,766
ProyectoEstructuras-main,Controller,ListaContactosController,handle,Magic Number,The method contains a magic number: 10,766
ProyectoEstructuras-main,Controller,ListaContactosController,cargarMapaEtiquetas,Magic Number,The method contains a magic number: 2,848
ProyectoEstructuras-main,Controller,ListaContactosController,realizarBusquedaPersonalizada,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@26c6be2d,865
ProyectoEstructuras-main,Controller,PerfilContactoController,mostrarPersonaActual,Long Statement,The length of the statement "try (FileInputStream input=new FileInputStream("src/main/resources/pics/" + cargarListaPerfiles(persona.getNombre()`persona.getApellido()))){" is 141.,163
ProyectoEstructuras-main,Controller,PerfilContactoController,mostrarPersonaActual,Magic Number,The method contains a magic number: 20,163
ProyectoEstructuras-main,Controller,PerfilContactoController,mostrarPersonaActual,Magic Number,The method contains a magic number: 90,163
ProyectoEstructuras-main,Controller,PerfilContactoController,mostrarPersonaActual,Magic Number,The method contains a magic number: 100,163
ProyectoEstructuras-main,Controller,PerfilContactoController,cargarListaPerfiles,Long Statement,The length of the statement "try (BufferedReader br=new BufferedReader(new FileReader("src/main/resources/archivos/FotosPerfil.txt"`StandardCharsets.UTF_8))){" is 129.,235
ProyectoEstructuras-main,Controller,PerfilContactoController,cargarListaPerfiles,Magic Number,The method contains a magic number: 2,235
