Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
ProyectoEstructuras-main,Clases,Contacto,Contacto,8,1,6,37,0,,
ProyectoEstructuras-main,Clases,Contacto,Contacto,7,1,5,46,0,,
ProyectoEstructuras-main,Clases,Contacto,getRutaTxt,3,1,0,59,0,,
ProyectoEstructuras-main,Clases,Contacto,setRutaTxt,3,1,1,63,0,,
ProyectoEstructuras-main,Clases,Contacto,getPer,3,1,0,68,0,,
ProyectoEstructuras-main,Clases,Contacto,setPer,3,1,1,72,0,,
ProyectoEstructuras-main,Clases,Contacto,getNombre,3,1,0,76,0,,
ProyectoEstructuras-main,Clases,Contacto,setNombre,3,1,1,80,0,,
ProyectoEstructuras-main,Clases,Contacto,getApellido,3,1,0,84,0,,
ProyectoEstructuras-main,Clases,Contacto,setApellido,3,1,1,88,0,,
ProyectoEstructuras-main,Clases,Contacto,getTlf,3,1,0,92,0,,
ProyectoEstructuras-main,Clases,Contacto,setTlf,3,1,1,96,0,,
ProyectoEstructuras-main,Clases,Contacto,getDir,3,1,0,100,0,,
ProyectoEstructuras-main,Clases,Contacto,setDir,3,1,1,104,0,,
ProyectoEstructuras-main,Clases,Contacto,getEmail,3,1,0,108,0,,
ProyectoEstructuras-main,Clases,Contacto,setEmail,3,1,1,112,0,,
ProyectoEstructuras-main,Clases,Contacto,getFecha,3,1,0,116,0,,
ProyectoEstructuras-main,Clases,Contacto,setFecha,3,1,1,120,0,,
ProyectoEstructuras-main,Clases,Contacto,getRedSocial,3,1,0,124,0,,
ProyectoEstructuras-main,Clases,Contacto,setRedSocial,3,1,1,128,0,,
ProyectoEstructuras-main,Clases,Contacto,getEmpresa,3,1,0,132,0,,
ProyectoEstructuras-main,Clases,Contacto,setEmpresa,3,1,1,136,0,,
ProyectoEstructuras-main,Clases,Contacto,compareTo,3,1,1,140,0,Clases.Contacto,Clases.Contacto
ProyectoEstructuras-main,Clases,Contacto,toString,3,1,0,146,0,,
ProyectoEstructuras-main,Clases,Contacto,equals,15,4,1,152,0,,
ProyectoEstructuras-main,Clases,Direccion,Direccion,4,1,2,15,0,,
ProyectoEstructuras-main,Clases,Direccion,toString,3,1,0,20,0,,
ProyectoEstructuras-main,Clases,Direccion,getTipoDireccion,3,1,0,26,0,,
ProyectoEstructuras-main,Clases,Direccion,getUbicacion,3,1,0,30,0,,
ProyectoEstructuras-main,Clases,Direccion,setTipoDireccion,3,1,1,34,0,,
ProyectoEstructuras-main,Clases,Direccion,setUbicacion,3,1,1,38,0,,
ProyectoEstructuras-main,Clases,Email,Email,4,1,2,16,0,,
ProyectoEstructuras-main,Clases,Email,toString,3,1,0,21,0,,
ProyectoEstructuras-main,Clases,Email,getTipo,3,1,0,26,0,,
ProyectoEstructuras-main,Clases,Email,getCorreo,3,1,0,30,0,,
ProyectoEstructuras-main,Clases,Email,setTipo,3,1,1,34,0,,
ProyectoEstructuras-main,Clases,Email,setCorreo,3,1,1,38,0,,
ProyectoEstructuras-main,Clases,Fecha,Fecha,4,1,2,19,0,,
ProyectoEstructuras-main,Clases,Fecha,toString,3,1,0,26,0,,
ProyectoEstructuras-main,Clases,Fecha,getTipoFecha,3,1,0,31,0,,
ProyectoEstructuras-main,Clases,Fecha,setTipoFecha,3,1,1,35,0,,
ProyectoEstructuras-main,Clases,Fecha,getFecha,3,1,0,39,0,,
ProyectoEstructuras-main,Clases,Fecha,setFecha,3,1,1,43,0,,
ProyectoEstructuras-main,Clases,Foto,getListaImagenesAsociadas,3,1,0,19,0,,
ProyectoEstructuras-main,Clases,Foto,setListaImagenesAsociadas,3,1,1,23,0,,
ProyectoEstructuras-main,Clases,Foto,Foto,5,1,3,27,0,,
ProyectoEstructuras-main,Clases,Foto,Foto,5,1,3,33,0,,
ProyectoEstructuras-main,Clases,Foto,getNombre,3,1,0,39,0,,
ProyectoEstructuras-main,Clases,Foto,setNombre,3,1,1,43,0,,
ProyectoEstructuras-main,Clases,Foto,getApellido,3,1,0,47,0,,
ProyectoEstructuras-main,Clases,Foto,setApellido,3,1,1,51,0,,
ProyectoEstructuras-main,Clases,Foto,getImagen,3,1,0,55,0,,
ProyectoEstructuras-main,Clases,Foto,setImagen,3,1,1,59,0,,
ProyectoEstructuras-main,Clases,Foto,toString,3,1,0,63,0,,
ProyectoEstructuras-main,Clases,PersonaAdicional,PersonaAdicional,4,1,2,15,0,,
ProyectoEstructuras-main,Clases,PersonaAdicional,getPersona,3,1,0,20,0,,
ProyectoEstructuras-main,Clases,PersonaAdicional,setPersona,3,1,1,24,0,,
ProyectoEstructuras-main,Clases,PersonaAdicional,getTipoPersona,3,1,0,28,0,,
ProyectoEstructuras-main,Clases,PersonaAdicional,setTipoPersona,3,1,1,32,0,,
ProyectoEstructuras-main,Clases,PersonaAdicional,toString,3,1,0,36,0,,
ProyectoEstructuras-main,Clases,RedSocial,RedSocial,4,1,2,15,0,,
ProyectoEstructuras-main,Clases,RedSocial,toString,3,1,0,20,0,,
ProyectoEstructuras-main,Clases,RedSocial,getTipoRedSocial,3,1,0,25,0,,
ProyectoEstructuras-main,Clases,RedSocial,getUsername,3,1,0,29,0,,
ProyectoEstructuras-main,Clases,RedSocial,setTipoRedSocial,3,1,1,33,0,,
ProyectoEstructuras-main,Clases,RedSocial,setUsername,3,1,1,37,0,,
ProyectoEstructuras-main,Clases,Telefono,Telefono,4,1,2,15,0,,
ProyectoEstructuras-main,Clases,Telefono,toString,3,1,0,20,0,,
ProyectoEstructuras-main,Clases,Telefono,getTipoTlf,3,1,0,25,0,,
ProyectoEstructuras-main,Clases,Telefono,getTlf,3,1,0,29,0,,
ProyectoEstructuras-main,Clases,Telefono,setTipoTlf,3,1,1,33,0,,
ProyectoEstructuras-main,Clases,Telefono,setTlf,3,1,1,37,0,,
ProyectoEstructuras-main,Controller,App,start,7,1,1,24,0,Controller.App,Controller.App
ProyectoEstructuras-main,Controller,App,setRoot,3,1,1,34,0,Controller.App,Controller.App
ProyectoEstructuras-main,Controller,App,loadFXML,4,1,1,38,0,,
ProyectoEstructuras-main,Controller,App,main,3,1,1,43,0,,
