Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,3,1,8,8,48,9,0,0,0.25,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Base.java,14
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,IncompleteFieldsException,0,0,2,2,10,2,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\IncompleteFieldsException.java,7
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,IncompleteStageException,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\IncompleteStageException.java,7
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,4,0,12,12,64,13,0,0,0.16666666666666666,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Local.java,14
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pagable,1,0,1,0,7,1,1,0,-1.0,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Pagable.java,7
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,6,0,13,13,55,13,0,0,0.0,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Pago.java,7
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,4,1,12,11,64,12,0,1,0.25,1,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Pedido.java,16
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,3,1,8,8,49,9,0,0,0.375,2,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Sabor.java,14
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,2,0,7,7,43,8,0,0,0.2857142857142857,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Topping.java,14
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,3,0,6,6,46,7,0,0,0.3333333333333333,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\Clases\Usuario.java,13
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,15,2,7,3,98,15,0,0,0.0,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\ArmaTuHelado1Controller.java,27
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,13,1,7,4,101,13,0,0,0.0,1,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\ArmaTuHelado2Controller.java,29
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,23,1,10,3,210,18,0,0,0.0,1,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\ArmaTuHelado3Controller.java,26
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,12,2,9,4,0,24,0,0,0.2222222222222222,2,7,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\ArmaTuHelado4Controller.java,37
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,13,0,7,3,164,9,0,0,0.2857142857142857,0,3,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\ArmaTuHelado5Controller.java,40
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado6Controller,4,0,5,5,76,6,0,0,0.0,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\ArmaTuHelado6Controller.java,20
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,BienvenidaController,4,0,6,4,91,8,0,0,0.5,0,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\BienvenidaController.java,30
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,CancelarCompraController,3,0,4,2,37,4,0,0,0.75,0,1,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\CancelarCompraController.java,24
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,DetalleUbicacionController,9,2,4,3,63,7,0,0,0.5,1,0,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\DetalleUbicacionController.java,22
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,InicioController,6,1,5,4,63,9,0,0,0.4,3,2,C:\Users\jorge\OneDrive\Documentos\GitHub\MIC-Evolucion_patrones_de_diseno\Carpeta de Estudio\E26\Repo1\POO4_PROY2P_Lindao_Salinas_Zavala-main\POO4_PROY2P_Lindao_Salinas_Zavala-main\src\main\java\com\pooespol\proyecto2_heladeria\InicioController.java,29
