Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,Base,4,1,2,19,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,cargarBase,21,2,0,24,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,getTipoBase,3,1,0,46,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,getPrecio,3,1,0,49,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,setTipoBase,3,1,1,53,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,setPrecio,3,1,1,56,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,toString,3,1,0,60,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,main,3,1,1,63,0,Clases.Base,Clases.Base
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,IncompleteFieldsException,IncompleteFieldsException,2,1,0,13,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,IncompleteFieldsException,IncompleteFieldsException,3,1,1,16,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,IncompleteStageException,IncompleteStageException,3,1,0,12,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,IncompleteStageException,IncompleteStageException,3,1,1,16,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,Local,6,1,4,20,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,cargarLocales,22,2,0,27,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,getCoordenadaX,3,1,0,51,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,getCoordenadaY,3,1,0,54,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,getNombre,3,1,0,57,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,getHorario,3,1,0,60,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,setCoordenadaX,3,1,1,64,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,setCoordenadaY,3,1,1,67,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,setNombre,3,1,1,70,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,setHorario,3,1,1,73,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,toString,3,1,0,77,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Local,main,3,1,1,81,0,Clases.Local,Clases.Local
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pagable,n,0,1,1,12,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,Pago,8,1,6,19,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,getIdPago,3,1,0,28,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,setIdPago,3,1,1,32,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,getIdpedido,3,1,0,36,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,setIdpedido,3,1,1,40,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,getNombreCLiente,3,1,0,44,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,setNombreCLiente,3,1,1,48,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,getTotalPagar,3,1,0,52,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,setTotalPagar,3,1,1,56,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,getFecha,3,1,0,60,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,setFecha,3,1,1,64,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,getTipo,3,1,0,68,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pago,setTipo,3,1,1,72,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,Pedido,2,1,0,25,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,Pedido,5,1,3,29,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,guardarPedido,9,1,1,35,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,serealizarPedido,9,1,1,45,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,getIdPedido,3,1,0,55,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,getNombreCliente,3,1,0,59,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,getPrecio,3,1,0,63,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,setIdPedido,3,1,1,67,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,setNombreCliente,3,1,1,71,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,setPrecio,3,1,1,75,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,toString,3,1,0,79,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Pedido,n,9,1,1,84,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,Sabor,4,1,2,18,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,cargarSabores,20,2,0,23,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,getTipoSabor,3,1,0,44,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,getPrecio,3,1,0,47,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,setTipoBase,3,1,1,51,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,setPrecio,3,1,1,54,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,toString,3,1,0,58,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,main,5,1,1,61,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,Topping,4,1,2,17,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,cargarSabores,20,2,0,22,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,getTipoTopping,3,1,0,43,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,getPrecio,3,1,0,46,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,setTipoTopping,3,1,1,50,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,setPrecio,3,1,1,53,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Topping,toString,3,1,0,57,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,Usuario,5,1,3,22,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,cargarUsuarios,21,2,0,28,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,getUsuario,3,1,0,51,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,getContrasenia,3,1,0,55,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,getNombre,3,1,0,59,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Usuario,toString,3,1,0,63,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,initialize,4,1,2,59,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado1Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado1Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,continuar,28,5,1,69,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,yogurt,6,1,1,95,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,helado,6,1,1,104,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,vegano,6,1,1,112,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,mostrarImg,10,1,0,120,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,precios,14,5,0,131,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,initialize,4,1,2,58,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado2Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado2Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,mostrarImg,10,1,0,68,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,sabor1,14,2,0,79,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,sabor2,14,2,0,95,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,continuar,20,2,1,111,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado2Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado2Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,cargarCB,5,1,0,131,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,saborSelect,12,4,0,138,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,initialize,6,1,2,74,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado3Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado3Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,continuar,10,1,1,86,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado3Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado3Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,mostrarImg,10,1,0,99,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,checkBox1,23,2,1,110,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,checkBox2,23,2,1,134,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,checkBox3,23,2,1,158,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,checkBox4,23,2,1,182,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,checkBox5,23,2,1,206,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,checkBox6,23,2,1,230,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,topicSelect,14,3,0,254,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,initialize,11,1,2,72,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado4Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado4Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,mostrarImg,10,1,0,92,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,confirmar,10,1,1,103,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado4Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado4Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,cancelar,9,1,1,118,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,valorFinal,5,1,0,129,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,cargarList,17,5,0,135,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,mostrarPopUp,29,1,1,154,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,validation,0,12,0,186,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado4Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado4Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,guardarPedido,8,1,0,244,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,initialize,8,1,2,87,0,com.pooespol.proyecto2_heladeria.ArmaTuHelado5Controller,com.pooespol.proyecto2_heladeria.ArmaTuHelado5Controller
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,cancelar,4,1,1,101,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,confirmar,10,2,1,107,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,cambiarEscena,9,1,0,119,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,mostrarImg,10,1,0,131,0,,
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado5Controller,efectivo,46,1,0,143,0,,
